ci0,ci1,ci2,ci3,ci4,ci5,ci6,ci7,ci8,ci9,ci10,ci11,ci12,ci13,ci14,ci15,ci16,ci17,ci18,ci19,ci20,ci21,ci22,ci23,ci24,ci25,ci26,ci27,ci28,ci29,ci30,ci31,ci32,ci33,ci34,ci35,ci36,ci37,ci38,ci39,ci40,ci41,ci42,ci43,ci44,ci45,ci46,ci47,ci48,ci49,ci50,ci51,ci52,ci53,ci54,ci55,ci56,ci57,ci58,ci59,ci60,ci61,ci62,ci63,ci64,ci65,ci66,ci67,ci68,ci69,ci70,ci71,ci72,ci73,ci74,ci75,ci76,ci77,ci78,ci79,ci80,ci81,ci82,ci83,ci84,ci85,ci86,ci87,ci88,ci89,ci90,ci91,ci92,ci93,ci94,ci95,ci96,ci97,ci98,ci99,ci100,ci101,ci102,ci103,ci104,ci105,ci106,ci107,ci108,ci109,ci110,ci111,ci112,ci113,ci114,ci115,ci116,ci117,ci118,ci119,ci120
27.43800614268165,24.742316950742097,22.052818114360345,19.372088504493053,16.704350954342228,14.057004739680933,11.444210222805934,8.89646251710257,6.490815192596086,4.463279279467303,3.5380203932359326,27.20266389409471,24.48239994845249,21.762135231094828,19.04186982776659,16.321603824214606,13.601337306183316,10.881070359423527,8.160803069679364,5.440535522697022,2.7202678042204345,0.0,27.425548112166375,24.731126536319906,22.042897996535505,19.363442413675532,16.696984273206553,14.050925569270731,11.43943132212098,8.893004614834124,6.488708824058141,4.462513530664271,3.5380203932359326,28.095755552019323,25.473601740810146,22.874073830270788,20.30586367865858,17.782545883002737,15.326310083031844,12.975308784154805,10.79849611428962,8.924260650243294,7.580459892418947,7.076040786471865,29.182482678710596,26.66861835412098,24.19901308602177,21.78872184005275,19.459797382777875,17.245236755137125,15.195125513750888,13.385240696180407,11.925463706872728,10.956636912589074,10.614061179707798,30.64144472794841,28.25882300380624,25.942172120312712,23.71083720935346,21.591285559518823,19.61977928753607,17.845453005652235,16.332696702397946,15.160016873828978,14.410676173329698,14.15208157294373,32.422430495055636,30.181815776678697,28.025621019703166,25.97487834373836,24.056571490609446,22.30489691556322,20.762073567903606,19.477793960400806,18.505964150132733,17.89755453114641,17.69010196617966,34.475569434970396,32.37835670580563,30.379428105177325,28.499472115001563,26.763571762548043,25.2015128932274,23.84748114507932,22.738669628379434,21.912336186668632,21.401226686867023,21.228122359415597,36.75528262701792,34.796681102273745,32.945696982954054,31.221476882966158,29.646147084088,28.24463163810768,27.043967300574188,26.071917809911476,25.35479078418002,24.914608652244556,24.76614275265153,39.2220822826373,37.393784267870124,35.67861161290952,34.0936420573016,32.65783860284811,31.39167595412039,30.31641683985492,29.452977150338917,28.820401190508186,28.434101356836443,28.30416314588746,41.842893072147874,40.1349752881971,38.54273968977945,37.08109141822899,35.76604436226976,34.6143114999527,33.6426700029116,32.867095865977895,32.30171519245523,31.957685941439998,31.842183539123393
7.076040786471865,7.5809107500047554,8.92579243707125,10.801344310001843,12.979522639723136,15.331884139084169,17.78946374693907,20.314109508912594,22.88363461809453,25.484467249516236,28.10791778574679,3.5380203932359326,4.462513530665595,6.488708824058141,8.893004614834124,11.43943132212098,14.050925569272836,16.696984273206553,19.363442413675532,22.042897996535505,24.73112653632206,27.425548112166375,0.0,2.7190110902940234,5.438022094764988,8.157032927594157,10.876043502960558,13.595053735045312,16.3140635380229,19.033072826074186,21.752081513377682,24.471089514113878,27.190096742456518,3.5380203932359326,4.4617474931738315,6.4866013388295825,8.889544657089797,11.434649442348137,14.044842518550297,16.689612826919937,19.354790684087682,22.032971374087083,24.719928756941933,27.41308186039096,7.076040786471865,7.5800089157254,8.922728286834124,10.795646583927923,12.971092696717017,15.320732857457147,17.7756239099849,20.29761280974516,22.864507086438543,25.462729370141957,28.08358556014151,10.614061179707798,10.956324872786592,11.924316909510678,13.382941718691484,15.191525134448497,17.240279806743906,19.453471575861133,21.781031914284195,24.189969416432998,26.658232306252867,29.17076487430466,14.15208157294373,14.410438902390819,15.15911468266598,16.330812467628192,17.842387126184725,19.615421967080355,21.58558382817772,23.703770140106595,25.93373547635931,28.249020618410327,30.630283926188746,17.69010196617966,17.897363467476573,18.505225010574595,19.476213841142346,20.75943816910733,22.301063846483316,24.05145367624442,25.96842676378554,28.0178109508069,30.172637199831694,32.41188189622084,21.228122359415597,21.40106688696429,21.911711889940605,22.737315985952943,23.845186518867852,25.19812010904185,26.75897121648191,28.49359156800416,30.372222581167648,32.36980010401507,34.46564822136228,24.76614275265153,24.91447137307151,25.35425119638751,26.070737117126576,27.0419437065539,28.241604132571677,29.641993507103088,31.216108572808054,32.93905217051865,34.788718508201555,36.745975986373054,28.30416314588746,28.433981057614908,28.81992644052454,29.45193189489668,30.314611510350094,31.388951711365493,32.65406773240275,34.088725563465744,35.67247525181674,37.38637406327933,39.213360219083015
7.5809107500047554,7.076040786471865,7.580910750003975,8.925792437069923,10.8013443100002,12.979522639723136,15.33188413908224,17.789463746937074,20.314109508910555,22.88363461809453,25.484467249514147,4.462513530665595,3.5380203932359326,4.462513530664271,6.488708824056317,8.89300461483213,11.43943132212098,14.050925569270731,16.696984273204425,19.363442413673397,22.042897996535505,24.731126536319906,2.7190110902940234,0.0,2.719011090291849,5.438022094762814,8.157032927591983,10.876043502960558,13.595053735043138,16.314063538020722,19.033072826072008,21.752081513377682,24.471089514111704,4.4617474931738315,3.5380203932359326,4.461747493172506,6.48660133882776,8.889544657087802,11.434649442348137,14.044842518548196,16.689612826917813,19.354790684085547,22.032971374087083,24.71992875693978,7.5800089157254,7.076040786471865,7.580008915724621,8.922728286832799,10.795646583926281,12.971092696717017,15.320732857455221,17.775623909982908,20.297612809743125,22.864507086438543,25.46272937013987,10.956324872786592,10.614061179707798,10.956324872786054,11.924316909509686,13.38294171869016,15.191525134448497,17.240279806742194,19.453471575859314,21.7810319142823,24.189969416432998,26.65823230625087,14.410438902390819,14.15208157294373,14.41043890239041,15.1591146826652,16.330812467627105,17.842387126184725,19.615421967078852,21.585583828176084,23.70377014010485,25.93373547635931,28.249020618408448,17.897363467476573,17.69010196617966,17.89736346747624,18.50522501057396,19.476213841141437,20.75943816910733,22.301063846481995,24.05145367624295,25.96842676378395,28.0178109508069,30.172637199829936,21.40106688696429,21.228122359415597,21.401066886964017,21.911711889940065,22.737315985952165,23.845186518867852,25.198120109040683,26.75897121648059,28.49359156800271,30.372222581167648,32.369800104013436,24.91447137307151,24.76614275265153,24.914471373071272,25.354251196387047,26.070737117125898,27.0419437065539,28.241604132570632,29.641993507101894,31.216108572806732,32.93905217051865,34.788718508200034,28.433981057614908,28.30416314588746,28.4339810576147,28.81992644052413,29.451931894896084,30.314611510350094,31.38895171136456,32.65406773240167,34.088725563464536,35.67247525181674,37.386374063277906
8.92579243707125,7.580910750003975,7.076040786471865,7.580910750003975,8.925792437069923,10.801344310001843,12.979522639723136,15.33188413908224,17.789463746937074,20.314109508912594,22.88363461809453,6.488708824058141,4.462513530664271,3.5380203932359326,4.462513530664271,6.488708824056317,8.893004614834124,11.43943132212098,14.050925569270731,16.696984273204425,19.363442413675532,22.042897996535505,5.438022094764988,2.719011090291849,0.0,2.719011090291849,5.438022094762814,8.157032927594157,10.876043502960558,13.595053735043138,16.314063538020722,19.033072826074186,21.752081513377682,6.4866013388295825,4.461747493172506,3.5380203932359326,4.461747493172506,6.48660133882776,8.889544657089797,11.434649442348137,14.044842518548196,16.689612826917813,19.354790684087682,22.032971374087083,8.922728286834124,7.580008915724621,7.076040786471865,7.580008915724621,8.922728286832799,10.795646583927923,12.971092696717017,15.320732857455221,17.775623909982908,20.29761280974516,22.864507086438543,11.924316909510678,10.956324872786054,10.614061179707798,10.956324872786054,11.924316909509686,13.382941718691484,15.191525134448497,17.240279806742194,19.453471575859314,21.781031914284195,24.189969416432998,15.15911468266598,14.41043890239041,14.15208157294373,14.41043890239041,15.1591146826652,16.330812467628192,17.842387126184725,19.615421967078852,21.585583828176084,23.703770140106595,25.93373547635931,18.505225010574595,17.89736346747624,17.69010196617966,17.89736346747624,18.50522501057396,19.476213841142346,20.75943816910733,22.301063846481995,24.05145367624295,25.96842676378554,28.0178109508069,21.911711889940605,21.401066886964017,21.228122359415597,21.401066886964017,21.911711889940065,22.737315985952943,23.845186518867852,25.198120109040683,26.75897121648059,28.49359156800416,30.372222581167648,25.35425119638751,24.914471373071272,24.76614275265153,24.914471373071272,25.354251196387047,26.070737117126576,27.0419437065539,28.241604132570632,29.641993507101894,31.216108572808054,32.93905217051865,28.81992644052454,28.4339810576147,28.30416314588746,28.4339810576147,28.81992644052413,29.45193189489668,30.314611510350094,31.38895171136456,32.65406773240167,34.088725563465744,35.67247525181674
10.801344310001843,8.925792437069923,7.580910750003975,7.076040786471865,7.580910750003975,8.92579243707125,10.801344310001843,12.979522639723136,15.33188413908224,17.78946374693907,20.314109508912594,8.893004614834124,6.488708824056317,4.462513530664271,3.5380203932359326,4.462513530664271,6.488708824058141,8.893004614834124,11.43943132212098,14.050925569270731,16.696984273206553,19.363442413675532,8.157032927594157,5.438022094762814,2.719011090291849,0.0,2.719011090291849,5.438022094764988,8.157032927594157,10.876043502960558,13.595053735043138,16.3140635380229,19.033072826074186,8.889544657089797,6.48660133882776,4.461747493172506,3.5380203932359326,4.461747493172506,6.4866013388295825,8.889544657089797,11.434649442348137,14.044842518548196,16.689612826919937,19.354790684087682,10.795646583927923,8.922728286832799,7.580008915724621,7.076040786471865,7.580008915724621,8.922728286834124,10.795646583927923,12.971092696717017,15.320732857455221,17.7756239099849,20.29761280974516,13.382941718691484,11.924316909509686,10.956324872786054,10.614061179707798,10.956324872786054,11.924316909510678,13.382941718691484,15.191525134448497,17.240279806742194,19.453471575861133,21.781031914284195,16.330812467628192,15.1591146826652,14.41043890239041,14.15208157294373,14.41043890239041,15.15911468266598,16.330812467628192,17.842387126184725,19.615421967078852,21.58558382817772,23.703770140106595,19.476213841142346,18.50522501057396,17.89736346747624,17.69010196617966,17.89736346747624,18.505225010574595,19.476213841142346,20.75943816910733,22.301063846481995,24.05145367624442,25.96842676378554,22.737315985952943,21.911711889940065,21.401066886964017,21.228122359415597,21.401066886964017,21.911711889940605,22.737315985952943,23.845186518867852,25.198120109040683,26.75897121648191,28.49359156800416,26.070737117126576,25.354251196387047,24.914471373071272,24.76614275265153,24.914471373071272,25.35425119638751,26.070737117126576,27.0419437065539,28.241604132570632,29.641993507103088,31.216108572808054,29.45193189489668,28.81992644052413,28.4339810576147,28.30416314588746,28.4339810576147,28.81992644052454,29.45193189489668,30.314611510350094,31.38895171136456,32.65406773240275,34.088725563465744
12.979522639723136,10.8013443100002,8.925792437069923,7.580910750003975,7.076040786471865,7.5809107500047554,8.92579243707125,10.801344310001843,12.979522639723136,15.331884139084169,17.78946374693907,11.43943132212098,8.89300461483213,6.488708824056317,4.462513530664271,3.5380203932359326,4.462513530665595,6.488708824058141,8.893004614834124,11.43943132212098,14.050925569272836,16.696984273206553,10.876043502960558,8.157032927591983,5.438022094762814,2.719011090291849,0.0,2.7190110902940234,5.438022094764988,8.157032927594157,10.876043502960558,13.595053735045312,16.3140635380229,11.434649442348137,8.889544657087802,6.48660133882776,4.461747493172506,3.5380203932359326,4.4617474931738315,6.4866013388295825,8.889544657089797,11.434649442348137,14.044842518550297,16.689612826919937,12.971092696717017,10.795646583926281,8.922728286832799,7.580008915724621,7.076040786471865,7.5800089157254,8.922728286834124,10.795646583927923,12.971092696717017,15.320732857457147,17.7756239099849,15.191525134448497,13.38294171869016,11.924316909509686,10.956324872786054,10.614061179707798,10.956324872786592,11.924316909510678,13.382941718691484,15.191525134448497,17.240279806743906,19.453471575861133,17.842387126184725,16.330812467627105,15.1591146826652,14.41043890239041,14.15208157294373,14.410438902390819,15.15911468266598,16.330812467628192,17.842387126184725,19.615421967080355,21.58558382817772,20.75943816910733,19.476213841141437,18.50522501057396,17.89736346747624,17.69010196617966,17.897363467476573,18.505225010574595,19.476213841142346,20.75943816910733,22.301063846483316,24.05145367624442,23.845186518867852,22.737315985952165,21.911711889940065,21.401066886964017,21.228122359415597,21.40106688696429,21.911711889940605,22.737315985952943,23.845186518867852,25.19812010904185,26.75897121648191,27.0419437065539,26.070737117125898,25.354251196387047,24.914471373071272,24.76614275265153,24.91447137307151,25.35425119638751,26.070737117126576,27.0419437065539,28.241604132571677,29.641993507103088,30.314611510350094,29.451931894896084,28.81992644052413,28.4339810576147,28.30416314588746,28.433981057614908,28.81992644052454,29.45193189489668,30.314611510350094,31.388951711365493,32.65406773240275
15.331884139084169,12.979522639723136,10.801344310001843,8.92579243707125,7.5809107500047554,7.076040786471865,7.580910750003975,8.925792437069923,10.8013443100002,12.979522639723136,15.33188413908224,14.050925569272836,11.43943132212098,8.893004614834124,6.488708824058141,4.462513530665595,3.5380203932359326,4.462513530664271,6.488708824056317,8.89300461483213,11.43943132212098,14.050925569270731,13.595053735045312,10.876043502960558,8.157032927594157,5.438022094764988,2.7190110902940234,0.0,2.719011090291849,5.438022094762814,8.157032927591983,10.876043502960558,13.595053735043138,14.044842518550297,11.434649442348137,8.889544657089797,6.4866013388295825,4.4617474931738315,3.5380203932359326,4.461747493172506,6.48660133882776,8.889544657087802,11.434649442348137,14.044842518548196,15.320732857457147,12.971092696717017,10.795646583927923,8.922728286834124,7.5800089157254,7.076040786471865,7.580008915724621,8.922728286832799,10.795646583926281,12.971092696717017,15.320732857455221,17.240279806743906,15.191525134448497,13.382941718691484,11.924316909510678,10.956324872786592,10.614061179707798,10.956324872786054,11.924316909509686,13.38294171869016,15.191525134448497,17.240279806742194,19.615421967080355,17.842387126184725,16.330812467628192,15.15911468266598,14.410438902390819,14.15208157294373,14.41043890239041,15.1591146826652,16.330812467627105,17.842387126184725,19.615421967078852,22.301063846483316,20.75943816910733,19.476213841142346,18.505225010574595,17.897363467476573,17.69010196617966,17.89736346747624,18.50522501057396,19.476213841141437,20.75943816910733,22.301063846481995,25.19812010904185,23.845186518867852,22.737315985952943,21.911711889940605,21.40106688696429,21.228122359415597,21.401066886964017,21.911711889940065,22.737315985952165,23.845186518867852,25.198120109040683,28.241604132571677,27.0419437065539,26.070737117126576,25.35425119638751,24.91447137307151,24.76614275265153,24.914471373071272,25.354251196387047,26.070737117125898,27.0419437065539,28.241604132570632,31.388951711365493,30.314611510350094,29.45193189489668,28.81992644052454,28.433981057614908,28.30416314588746,28.4339810576147,28.81992644052413,29.451931894896084,30.314611510350094,31.38895171136456
17.78946374693907,15.33188413908224,12.979522639723136,10.801344310001843,8.92579243707125,7.580910750003975,7.076040786471865,7.580910750003975,8.925792437069923,10.801344310001843,12.979522639723136,16.696984273206553,14.050925569270731,11.43943132212098,8.893004614834124,6.488708824058141,4.462513530664271,3.5380203932359326,4.462513530664271,6.488708824056317,8.893004614834124,11.43943132212098,16.3140635380229,13.595053735043138,10.876043502960558,8.157032927594157,5.438022094764988,2.719011090291849,0.0,2.719011090291849,5.438022094762814,8.157032927594157,10.876043502960558,16.689612826919937,14.044842518548196,11.434649442348137,8.889544657089797,6.4866013388295825,4.461747493172506,3.5380203932359326,4.461747493172506,6.48660133882776,8.889544657089797,11.434649442348137,17.7756239099849,15.320732857455221,12.971092696717017,10.795646583927923,8.922728286834124,7.580008915724621,7.076040786471865,7.580008915724621,8.922728286832799,10.795646583927923,12.971092696717017,19.453471575861133,17.240279806742194,15.191525134448497,13.382941718691484,11.924316909510678,10.956324872786054,10.614061179707798,10.956324872786054,11.924316909509686,13.382941718691484,15.191525134448497,21.58558382817772,19.615421967078852,17.842387126184725,16.330812467628192,15.15911468266598,14.41043890239041,14.15208157294373,14.41043890239041,15.1591146826652,16.330812467628192,17.842387126184725,24.05145367624442,22.301063846481995,20.75943816910733,19.476213841142346,18.505225010574595,17.89736346747624,17.69010196617966,17.89736346747624,18.50522501057396,19.476213841142346,20.75943816910733,26.75897121648191,25.198120109040683,23.845186518867852,22.737315985952943,21.911711889940605,21.401066886964017,21.228122359415597,21.401066886964017,21.911711889940065,22.737315985952943,23.845186518867852,29.641993507103088,28.241604132570632,27.0419437065539,26.070737117126576,25.35425119638751,24.914471373071272,24.76614275265153,24.914471373071272,25.354251196387047,26.070737117126576,27.0419437065539,32.65406773240275,31.38895171136456,30.314611510350094,29.45193189489668,28.81992644052454,28.4339810576147,28.30416314588746,28.4339810576147,28.81992644052413,29.45193189489668,30.314611510350094
20.314109508912594,17.789463746937074,15.33188413908224,12.979522639723136,10.801344310001843,8.925792437069923,7.580910750003975,7.076040786471865,7.580910750003975,8.92579243707125,10.801344310001843,19.363442413675532,16.696984273204425,14.050925569270731,11.43943132212098,8.893004614834124,6.488708824056317,4.462513530664271,3.5380203932359326,4.462513530664271,6.488708824058141,8.893004614834124,19.033072826074186,16.314063538020722,13.595053735043138,10.876043502960558,8.157032927594157,5.438022094762814,2.719011090291849,0.0,2.719011090291849,5.438022094764988,8.157032927594157,19.354790684087682,16.689612826917813,14.044842518548196,11.434649442348137,8.889544657089797,6.48660133882776,4.461747493172506,3.5380203932359326,4.461747493172506,6.4866013388295825,8.889544657089797,20.29761280974516,17.775623909982908,15.320732857455221,12.971092696717017,10.795646583927923,8.922728286832799,7.580008915724621,7.076040786471865,7.580008915724621,8.922728286834124,10.795646583927923,21.781031914284195,19.453471575859314,17.240279806742194,15.191525134448497,13.382941718691484,11.924316909509686,10.956324872786054,10.614061179707798,10.956324872786054,11.924316909510678,13.382941718691484,23.703770140106595,21.585583828176084,19.615421967078852,17.842387126184725,16.330812467628192,15.1591146826652,14.41043890239041,14.15208157294373,14.41043890239041,15.15911468266598,16.330812467628192,25.96842676378554,24.05145367624295,22.301063846481995,20.75943816910733,19.476213841142346,18.50522501057396,17.89736346747624,17.69010196617966,17.89736346747624,18.505225010574595,19.476213841142346,28.49359156800416,26.75897121648059,25.198120109040683,23.845186518867852,22.737315985952943,21.911711889940065,21.401066886964017,21.228122359415597,21.401066886964017,21.911711889940605,22.737315985952943,31.216108572808054,29.641993507101894,28.241604132570632,27.0419437065539,26.070737117126576,25.354251196387047,24.914471373071272,24.76614275265153,24.914471373071272,25.35425119638751,26.070737117126576,34.088725563465744,32.65406773240167,31.38895171136456,30.314611510350094,29.45193189489668,28.81992644052413,28.4339810576147,28.30416314588746,28.4339810576147,28.81992644052454,29.45193189489668
22.88363461809453,20.314109508910555,17.789463746937074,15.33188413908224,12.979522639723136,10.8013443100002,8.925792437069923,7.580910750003975,7.076040786471865,7.5809107500047554,8.92579243707125,22.042897996535505,19.363442413673397,16.696984273204425,14.050925569270731,11.43943132212098,8.89300461483213,6.488708824056317,4.462513530664271,3.5380203932359326,4.462513530665595,6.488708824058141,21.752081513377682,19.033072826072008,16.314063538020722,13.595053735043138,10.876043502960558,8.157032927591983,5.438022094762814,2.719011090291849,0.0,2.7190110902940234,5.438022094764988,22.032971374087083,19.354790684085547,16.689612826917813,14.044842518548196,11.434649442348137,8.889544657087802,6.48660133882776,4.461747493172506,3.5380203932359326,4.4617474931738315,6.4866013388295825,22.864507086438543,20.297612809743125,17.775623909982908,15.320732857455221,12.971092696717017,10.795646583926281,8.922728286832799,7.580008915724621,7.076040786471865,7.5800089157254,8.922728286834124,24.189969416432998,21.7810319142823,19.453471575859314,17.240279806742194,15.191525134448497,13.38294171869016,11.924316909509686,10.956324872786054,10.614061179707798,10.956324872786592,11.924316909510678,25.93373547635931,23.70377014010485,21.585583828176084,19.615421967078852,17.842387126184725,16.330812467627105,15.1591146826652,14.41043890239041,14.15208157294373,14.410438902390819,15.15911468266598,28.0178109508069,25.96842676378395,24.05145367624295,22.301063846481995,20.75943816910733,19.476213841141437,18.50522501057396,17.89736346747624,17.69010196617966,17.897363467476573,18.505225010574595,30.372222581167648,28.49359156800271,26.75897121648059,25.198120109040683,23.845186518867852,22.737315985952165,21.911711889940065,21.401066886964017,21.228122359415597,21.40106688696429,21.911711889940605,32.93905217051865,31.216108572806732,29.641993507101894,28.241604132570632,27.0419437065539,26.070737117125898,25.354251196387047,24.914471373071272,24.76614275265153,24.91447137307151,25.35425119638751,35.67247525181674,34.088725563464536,32.65406773240167,31.38895171136456,30.314611510350094,29.451931894896084,28.81992644052413,28.4339810576147,28.30416314588746,28.433981057614908,28.81992644052454
25.484467249516236,22.88363461809453,20.314109508912594,17.78946374693907,15.331884139084169,12.979522639723136,10.801344310001843,8.92579243707125,7.5809107500047554,7.076040786471865,7.580910750003975,24.73112653632206,22.042897996535505,19.363442413675532,16.696984273206553,14.050925569272836,11.43943132212098,8.893004614834124,6.488708824058141,4.462513530665595,3.5380203932359326,4.462513530664271,24.471089514113878,21.752081513377682,19.033072826074186,16.3140635380229,13.595053735045312,10.876043502960558,8.157032927594157,5.438022094764988,2.7190110902940234,0.0,2.719011090291849,24.719928756941933,22.032971374087083,19.354790684087682,16.689612826919937,14.044842518550297,11.434649442348137,8.889544657089797,6.4866013388295825,4.4617474931738315,3.5380203932359326,4.461747493172506,25.462729370141957,22.864507086438543,20.29761280974516,17.7756239099849,15.320732857457147,12.971092696717017,10.795646583927923,8.922728286834124,7.5800089157254,7.076040786471865,7.580008915724621,26.658232306252867,24.189969416432998,21.781031914284195,19.453471575861133,17.240279806743906,15.191525134448497,13.382941718691484,11.924316909510678,10.956324872786592,10.614061179707798,10.956324872786054,28.249020618410327,25.93373547635931,23.703770140106595,21.58558382817772,19.615421967080355,17.842387126184725,16.330812467628192,15.15911468266598,14.410438902390819,14.15208157294373,14.41043890239041,30.172637199831694,28.0178109508069,25.96842676378554,24.05145367624442,22.301063846483316,20.75943816910733,19.476213841142346,18.505225010574595,17.897363467476573,17.69010196617966,17.89736346747624,32.36980010401507,30.372222581167648,28.49359156800416,26.75897121648191,25.19812010904185,23.845186518867852,22.737315985952943,21.911711889940605,21.40106688696429,21.228122359415597,21.401066886964017,34.788718508201555,32.93905217051865,31.216108572808054,29.641993507103088,28.241604132571677,27.0419437065539,26.070737117126576,25.35425119638751,24.91447137307151,24.76614275265153,24.914471373071272,37.38637406327933,35.67247525181674,34.088725563465744,32.65406773240275,31.388951711365493,30.314611510350094,29.45193189489668,28.81992644052454,28.433981057614908,28.30416314588746,28.4339810576147
28.10791778574679,25.484467249514147,22.88363461809453,20.314109508912594,17.78946374693907,15.33188413908224,12.979522639723136,10.801344310001843,8.92579243707125,7.580910750003975,7.076040786471865,27.425548112166375,24.731126536319906,22.042897996535505,19.363442413675532,16.696984273206553,14.050925569270731,11.43943132212098,8.893004614834124,6.488708824058141,4.462513530664271,3.5380203932359326,27.190096742456518,24.471089514111704,21.752081513377682,19.033072826074186,16.3140635380229,13.595053735043138,10.876043502960558,8.157032927594157,5.438022094764988,2.719011090291849,0.0,27.41308186039096,24.71992875693978,22.032971374087083,19.354790684087682,16.689612826919937,14.044842518548196,11.434649442348137,8.889544657089797,6.4866013388295825,4.461747493172506,3.5380203932359326,28.08358556014151,25.46272937013987,22.864507086438543,20.29761280974516,17.7756239099849,15.320732857455221,12.971092696717017,10.795646583927923,8.922728286834124,7.580008915724621,7.076040786471865,29.17076487430466,26.65823230625087,24.189969416432998,21.781031914284195,19.453471575861133,17.240279806742194,15.191525134448497,13.382941718691484,11.924316909510678,10.956324872786054,10.614061179707798,30.630283926188746,28.249020618408448,25.93373547635931,23.703770140106595,21.58558382817772,19.615421967078852,17.842387126184725,16.330812467628192,15.15911468266598,14.41043890239041,14.15208157294373,32.41188189622084,30.172637199829936,28.0178109508069,25.96842676378554,24.05145367624442,22.301063846481995,20.75943816910733,19.476213841142346,18.505225010574595,17.89736346747624,17.69010196617966,34.46564822136228,32.369800104013436,30.372222581167648,28.49359156800416,26.75897121648191,25.198120109040683,23.845186518867852,22.737315985952943,21.911711889940605,21.401066886964017,21.228122359415597,36.745975986373054,34.788718508200034,32.93905217051865,31.216108572808054,29.641993507103088,28.241604132570632,27.0419437065539,26.070737117126576,25.35425119638751,24.914471373071272,24.76614275265153,39.213360219083015,37.386374063277906,35.67247525181674,34.088725563465744,32.65406773240275,31.38895171136456,30.314611510350094,29.45193189489668,28.81992644052454,28.4339810576147,28.30416314588746
10.614061179707798,10.956948879850762,11.92661016004493,13.387538809992327,15.198724305932709,17.250191268314513,19.466119844159547,21.796407484808444,24.208051533150844,26.678998241179272,29.194193390854338,7.076040786471865,7.580459892419728,8.924260650243294,10.79849611428962,12.975308784154805,15.326310083033771,17.782545883002737,20.30586367865858,22.874073830270788,25.47360174081224,28.095755552019323,3.5380203932359326,4.4617474931738315,6.4866013388295825,8.889544657089797,11.434649442348137,14.044842518550297,16.689612826919937,19.354790684087682,22.032971374087083,24.719928756941933,27.41308186039096,0.0,2.717753537839667,5.435506989781524,8.153260269932076,10.8710132923956,13.588765971278459,16.306518220680385,19.024269954707485,21.74202108746352,24.45977153305423,27.1775212055786,3.5380203932359326,4.460981167789823,6.484492738422631,8.886082645739187,11.429864585650858,14.038755589980138,16.68223661826486,19.34613331884413,22.023038250472947,24.708723616413373,27.400607391522893,7.076040786471865,7.57955782045688,8.921195348437397,10.792795721376123,12.966874380436135,15.3151524657753,17.76869783162713,20.289356906209555,22.8549343909272,25.451850142132127,28.071407815045394,10.614061179707798,10.956012760820437,11.923169769274331,13.380641879917079,15.187923171339753,17.235320427145975,19.447142427951782,21.77333771245799,24.18092052968724,26.64784010318485,29.159039983549807,14.15208157294373,14.410201579582717,15.158212255425136,16.32892763449599,17.83932009993163,19.61106279742461,21.579879437380043,23.6966995341128,25.925294380780397,28.23921284799375,30.619116799073094,17.69010196617966,17.897172363267092,18.50448569254834,19.474633275247857,20.756801904578335,22.297229345914683,24.046333741093896,25.961972280150786,28.009997129859276,30.16345397970217,32.401327736645804,21.228122359415597,21.40090705377014,21.91108745002281,22.735961991016087,23.842891210856514,25.194726186361223,26.75436895502527,28.487708625590653,30.365013899498635,32.36123952043118,34.455722157413064,24.76614275265153,24.914334065654995,25.353711489069493,26.069556134449243,27.03991955587678,28.23857569617614,29.63783851620141,31.210738264155527,32.93240468650981,34.780752496365665,36.73666512394686
