ci0,ci1,ci2,ci3,ci4,ci5,ci6,ci7,ci8,ci9,ci10,ci11,ci12,ci13,ci14,ci15,ci16,ci17,ci18,ci19,ci20,ci21,ci22,ci23,ci24,ci25,ci26,ci27,ci28,ci29,ci30,ci31,ci32,ci33,ci34,ci35,ci36,ci37,ci38,ci39,ci40,ci41,ci42,ci43,ci44,ci45,ci46,ci47,ci48,ci49,ci50,ci51,ci52,ci53,ci54,ci55,ci56,ci57,ci58,ci59,ci60,ci61,ci62,ci63,ci64,ci65,ci66,ci67,ci68,ci69,ci70,ci71,ci72,ci73,ci74,ci75,ci76,ci77,ci78,ci79,ci80,ci81,ci82,ci83,ci84,ci85,ci86,ci87,ci88,ci89,ci90,ci91,ci92,ci93,ci94,ci95,ci96,ci97,ci98,ci99
19.56726776130723,16.864152249463892,14.27677926396121,11.881008589928665,9.81811883927136,8.338927405053665,7.783644865118627,8.338927405055225,9.818118839275337,11.881008589931952,18.365060558589022,15.454679676591748,12.582322407313182,9.781543916218633,7.137116094119032,4.9085963637040875,3.891822432560021,4.908596363706739,7.1371160941245,9.781543916222622,17.943394734446265,14.95282999268717,11.962264679664717,8.971698909631858,5.981132796839182,2.9905664555458342,0.0,2.9905664555501823,5.981132796845705,8.971698909636208,18.356139666859622,15.4473180114078,12.576535431756646,9.777356745793082,7.134565699434706,4.907669371154989,3.8918224325593136,4.907669371157637,7.13456569944017,9.777356745797068,19.550519070857064,16.850657280122107,14.266577682163465,11.874113533782813,9.814410868682433,8.337836113547967,7.783644865119334,8.337836113549526,9.814410868686403,11.874113533786096,21.39603262308615,18.962124772025632,16.709092200094073,14.720223611108638,13.116243687606973,12.051819983905089,11.675467297678647,12.051819983906167,13.116243687609941,14.720223611111283,23.74131655308667,21.57480495945991,19.625106716558996,17.962960161903272,16.674579186284813,15.851365249112925,15.567289730237961,15.851365249113742,16.674579186287147,17.96296016190544,26.453780352474947,24.529059302767916,22.833930743883066,21.422965155748688,20.355340537566764,19.686994617396586,19.459112162797982,19.686994617397247,20.35534053756868,21.422965155750504,29.432080487069637,27.71587630924952,26.22831486945877,25.010227468374328,24.10250486058397,23.54107676675433,23.350934595356588,23.54107676675488,24.102504860585586,25.01022746837588,32.603446324812396,31.063762762606633,29.744800161733533,28.677030244507925,27.889319595542027,27.405827757602164,27.24275702791661,27.40582775760264,27.88931959554342,28.67703024450928
22.344158538051655,19.567267761309225,16.86415224946582,14.276779263963034,11.881008589928665,9.81811883927401,8.338927405055225,7.783644865118627,8.338927405054445,9.81811883927401,21.297882485704093,18.36506055859115,15.45467967659385,12.582322407315251,9.781543916218633,7.137116094122678,4.908596363706739,3.891822432560021,4.9085963637054135,7.137116094122678,20.93395879069101,17.94339473444844,14.952829992689344,11.96226467966689,8.971698909631858,5.9811327968435295,2.9905664555501823,0.0,2.990566455548008,5.9811327968435295,21.28741218655017,18.35613966686175,15.447318011409903,12.576535431758712,9.777356745793082,7.134565699438349,4.907669371157637,3.8918224325593136,4.907669371156313,7.134565699438349,22.32419448096742,19.550519070859057,16.850657280124032,14.266577682165286,11.874113533782813,9.81441086868508,8.337836113549526,7.783644865119334,8.337836113548747,9.81441086868508,23.95574785979764,21.396032623087972,18.962124772027344,16.709092200095625,14.720223611108638,13.116243687608952,12.051819983906167,11.675467297678647,12.051819983905627,13.116243687608952,26.070644535462453,23.741316553088307,21.574804959461417,19.62510671656032,17.962960161903272,16.67457918628637,15.851365249113742,15.567289730237961,15.851365249113334,16.67457918628637,28.561715847278617,26.453780352476425,24.529059302769237,22.833930743884203,21.422965155748688,20.355340537568043,19.686994617397247,19.459112162797982,19.68699461739692,20.355340537568043,31.33938691903074,29.43208048707095,27.71587630925069,26.22831486945976,25.010227468374328,24.10250486058505,23.54107676675488,23.350934595356588,23.541076766754603,24.10250486058505,34.33416938640671,32.60344632481358,31.063762762607674,29.744800161734403,28.677030244507925,27.889319595542954,27.40582775760264,27.24275702791661,27.405827757602403,27.889319595542954
25.170418604509074,22.344158538051655,19.567267761309225,16.86415224946582,14.27677926396121,11.881008589930309,9.818118839275337,8.338927405054445,7.783644865118627,8.338927405054445,24.245002646012242,21.297882485704093,18.36506055859115,15.45467967659385,12.582322407313182,9.78154391622063,7.1371160941245,4.9085963637054135,3.891822432560021,4.9085963637054135,23.9245220471636,20.93395879069101,17.94339473444844,14.952829992689344,11.962264679664717,8.971698909634034,5.981132796845705,2.990566455548008,0.0,2.990566455548008,24.232989464085623,21.28741218655017,18.35613966686175,15.447318011409903,12.576535431756646,9.777356745795075,7.13456569944017,4.907669371156313,3.8918224325593136,4.907669371156313,25.147270683891882,22.32419448096742,19.550519070859057,16.850657280124032,14.266577682163465,11.874113533784454,9.814410868686403,8.337836113548747,7.783644865119334,8.337836113548747,26.60498240240852,23.95574785979764,21.396032623087972,18.962124772027344,16.709092200094073,14.72022361110996,13.116243687609941,12.051819983905627,11.675467297678647,12.051819983905627,28.52292719404868,26.070644535462453,23.741316553088307,21.574804959461417,19.625106716558996,17.962960161904356,16.674579186287147,15.851365249113334,15.567289730237961,15.851365249113334,30.81528977800486,28.561715847278617,26.453780352476425,24.529059302769237,22.833930743883066,21.422965155749594,20.35534053756868,19.68699461739692,19.459112162797982,19.68699461739692,33.405077664756604,31.33938691903074,29.43208048707095,27.71587630925069,26.22831486945877,25.010227468375103,24.102504860585586,23.541076766754603,23.350934595356588,23.541076766754603,36.22856283065779,34.33416938640671,32.60344632481358,31.063762762607674,29.744800161733533,28.677030244508604,27.88931959554342,27.405827757602403,27.24275702791661,27.405827757602403
28.03111847588373,25.170418604509074,22.344158538051655,19.567267761309225,16.864152249463892,14.276779263963034,11.881008589931952,9.81811883927401,8.338927405054445,7.783644865118627,27.201773721860445,24.245002646012242,21.297882485704093,18.36506055859115,15.454679676591748,12.582322407315251,9.781543916222622,7.137116094122678,4.9085963637054135,3.891822432560021,26.915084389612428,23.9245220471636,20.93395879069101,17.94339473444844,14.95282999268717,11.96226467966689,8.971698909636208,5.9811327968435295,2.990566455548008,0.0,27.1882221791543,24.232989464085623,21.28741218655017,18.35613966686175,15.4473180114078,12.576535431758712,9.777356745797068,7.134565699438349,4.907669371156313,3.8918224325593136,28.004811484896212,25.147270683891882,22.32419448096742,19.550519070859057,16.850657280122107,14.266577682165286,11.874113533786096,9.81441086868508,8.337836113548747,7.783644865119334,29.319479716127507,26.60498240240852,23.95574785979764,21.396032623087972,18.962124772025632,16.709092200095625,14.720223611111283,13.116243687608952,12.051819983905627,11.675467297678647,31.069063372146296,28.52292719404868,26.070644535462453,23.741316553088307,21.57480495945991,19.62510671656032,17.96296016190544,16.67457918628637,15.851365249113334,15.567289730237961,33.18484428618741,30.81528977800486,28.561715847278617,26.453780352476425,24.529059302767916,22.833930743884203,21.422965155750504,20.355340537568043,19.68699461739692,19.459112162797982,35.60159357742678,33.405077664756604,31.33938691903074,29.43208048707095,27.71587630924952,26.22831486945976,25.01022746837588,24.10250486058505,23.541076766754603,23.350934595356588,38.26232381447292,36.22856283065779,34.33416938640671,32.60344632481358,31.063762762606633,29.744800161734403,28.67703024450928,27.889319595542954,27.405827757602403,27.24275702791661
11.67546729767794,12.052575085122282,13.119018770708026,14.725786718914227,16.717804350595433,18.974119409939888,21.41133945896237,23.974355411714306,26.62686556017898,29.344610976952588,7.783644865119334,8.338381838480151,9.816265237429562,11.877561949657823,14.271679957871978,16.857406873545767,19.558896150053528,22.33417986206558,25.158848607203367,28.017969546257813,3.8918224325593136,4.907669371156313,7.134565699438349,9.777356745795075,12.576535431760782,15.447318011409903,18.356139666859622,21.28741218655017,24.232989464085623,27.1882221791543,0.0,2.9890445127858185,5.978088911209751,8.967133080909866,11.956176907526313,14.945220276690412,17.93426307404416,20.92330518522933,23.91234649587656,26.901386891624835,3.891822432560021,4.906741995741985,7.132013821056727,9.77316684276738,12.570744494783034,15.439951185796502,18.347212437530807,21.276934387584753,24.22096763049158,27.174660840285227,7.783644865119334,8.337290231044442,9.812555735375007,11.870663345912678,14.261472441283228,16.843903474211583,19.54213652919822,22.314202400670485,25.13568484091573,27.991644298575377,11.675467297678647,12.051442289248499,13.114855461598323,14.7174403378108,16.704732962999998,18.956122599442846,21.388372535160396,23.946435547022492,26.59403040782568,29.306901797240727,15.567289730238668,15.851078057219087,16.673487106783714,17.960679152294095,19.62139492156678,21.569529245892507,23.734412631425858,26.06208696214424,28.51271077412292,31.0571927100608,19.459112162797275,19.686763354383494,20.35444584419256,21.421052374143567,22.83074028809012,24.524418604756885,26.447583819578412,28.55390398915547,30.805832556366852,33.173729497419174,23.350934595357295,23.54088334446089,24.101749184467042,25.00858887881407,26.225537052033744,27.71176883637948,29.426510505109338,31.332266818828703,33.396352865824205,35.59123237775318
12.052575085122282,11.67546729767794,12.052575085122282,13.119018770708026,14.725786718915552,16.717804350593877,18.974119409938176,21.411339458964193,23.974355411714306,26.62686556017898,8.338381838480151,7.783644865119334,8.338381838480151,9.816265237429562,11.877561949659464,14.271679957870154,16.857406873543837,19.55889615005552,22.33417986206558,25.158848607203367,4.907669371156313,3.8918224325593136,4.907669371156313,7.134565699438349,9.777356745797068,12.576535431758712,15.4473180114078,18.35613966686175,21.28741218655017,24.232989464085623,2.9890445127858185,0.0,2.9890445127858185,5.978088911209751,8.96713308091204,11.95617690752414,14.945220276688238,17.934263074046335,20.92330518522933,23.91234649587656,4.906741995741985,3.891822432560021,4.906741995741985,7.132013821056727,9.77316684276937,12.570744494780968,15.4399511857944,18.347212437532928,21.276934387584753,24.22096763049158,8.337290231044442,7.783644865119334,8.337290231044442,9.812555735375007,11.870663345914318,14.261472441281407,16.843903474209657,19.542136529200214,22.314202400670485,25.13568484091573,12.051442289248499,11.675467297678647,12.051442289248499,13.114855461598323,14.71744033781212,16.704732962998445,18.956122599441137,21.388372535162212,23.946435547022492,26.59403040782568,15.851078057219087,15.567289730238668,15.851078057219087,16.673487106783714,17.960679152295178,19.621394921565457,21.569529245891005,23.734412631427496,26.06208696214424,28.51271077412292,19.686763354383494,19.459112162797275,19.686763354383494,20.35444584419256,21.421052374144473,22.830740288088986,24.524418604755564,26.447583819579883,28.55390398915547,30.805832556366852,23.54088334446089,23.350934595357295,23.54088334446089,24.101749184467042,25.008588878814844,26.225537052032752,27.711768836378308,29.42651050511066,31.332266818828703,33.396352865824205
13.119018770708026,12.052575085122282,11.67546729767794,12.052575085122282,13.119018770709017,14.725786718914227,16.71780435059232,18.974119409939888,21.411339458964193,23.974355411714306,9.816265237429562,8.338381838480151,7.783644865119334,8.338381838480151,9.816265237430887,11.877561949657823,14.271679957868331,16.857406873545767,19.55889615005552,22.33417986206558,7.134565699438349,4.907669371156313,3.8918224325593136,4.907669371156313,7.13456569944017,9.777356745795075,12.576535431756646,15.447318011409903,18.35613966686175,21.28741218655017,5.978088911209751,2.9890445127858185,0.0,2.9890445127858185,5.978088911211924,8.967133080909866,11.956176907521966,14.945220276690412,17.934263074046335,20.92330518522933,7.132013821056727,4.906741995741985,3.891822432560021,4.906741995741985,7.132013821058546,9.77316684276738,12.5707444947789,15.439951185796502,18.347212437532928,21.276934387584753,9.812555735375007,8.337290231044442,7.783644865119334,8.337290231044442,9.81255573537633,11.870663345912678,14.261472441279587,16.843903474211583,19.542136529200214,22.314202400670485,13.114855461598323,12.051442289248499,11.675467297678647,12.051442289248499,13.114855461599314,14.7174403378108,16.704732962996893,18.956122599442846,21.388372535162212,23.946435547022492,16.673487106783714,15.851078057219087,15.567289730238668,15.851078057219087,16.673487106784492,17.960679152294095,19.621394921564136,21.569529245892507,23.734412631427496,26.06208696214424,20.35444584419256,19.686763354383494,19.459112162797275,19.686763354383494,20.354445844193197,21.421052374143567,22.83074028808785,24.524418604756885,26.447583819579883,28.55390398915547,24.101749184467042,23.54088334446089,23.350934595357295,23.54088334446089,24.10174918446758,25.00858887881407,26.225537052031765,27.71176883637948,29.42651050511066,31.332266818828703
14.725786718914227,13.119018770708026,12.052575085122282,11.67546729767794,12.052575085122822,13.119018770708026,14.725786718912904,16.717804350593877,18.974119409939888,21.411339458964193,11.877561949657823,9.816265237429562,8.338381838480151,7.783644865119334,8.33838183848093,9.816265237429562,11.87756194965618,14.271679957870154,16.857406873545767,19.55889615005552,9.777356745795075,7.134565699438349,4.907669371156313,3.8918224325593136,4.907669371157637,7.134565699438349,9.777356745793082,12.576535431758712,15.447318011409903,18.35613966686175,8.967133080909866,5.978088911209751,2.9890445127858185,0.0,2.9890445127879914,5.978088911209751,8.967133080907693,11.95617690752414,14.945220276690412,17.934263074046335,9.77316684276738,7.132013821056727,4.906741995741985,3.891822432560021,4.9067419957433085,7.132013821056727,9.773166842765384,12.570744494780968,15.439951185796502,18.347212437532928,11.870663345912678,9.812555735375007,8.337290231044442,7.783644865119334,8.33729023104522,9.812555735375007,11.870663345911039,14.261472441281407,16.843903474211583,19.542136529200214,14.7174403378108,13.114855461598323,12.051442289248499,11.675467297678647,12.051442289249037,13.114855461598323,14.717440337809476,16.704732962998445,18.956122599442846,21.388372535162212,17.960679152294095,16.673487106783714,15.851078057219087,15.567289730238668,15.851078057219496,16.673487106783714,17.96067915229301,19.621394921565457,21.569529245892507,23.734412631427496,21.421052374143567,20.35444584419256,19.686763354383494,19.459112162797275,19.686763354383825,20.35444584419256,21.42105237414266,22.830740288088986,24.524418604756885,26.447583819579883,25.00858887881407,24.101749184467042,23.54088334446089,23.350934595357295,23.540883344461168,24.101749184467042,25.008588878813292,26.225537052032752,27.71176883637948,29.42651050511066
16.717804350595433,14.725786718915552,13.119018770709017,12.052575085122822,11.67546729767794,12.052575085121742,13.119018770706042,14.725786718912904,16.71780435059232,18.974119409938176,14.271679957871978,11.877561949659464,9.816265237430887,8.33838183848093,7.783644865119334,8.338381838479371,9.816265237426911,11.87756194965618,14.271679957868331,16.857406873543837,12.576535431760782,9.777356745797068,7.13456569944017,4.907669371157637,3.8918224325593136,4.907669371154989,7.134565699434706,9.777356745793082,12.576535431756646,15.4473180114078,11.956176907526313,8.96713308091204,5.978088911211924,2.9890445127879914,0.0,2.9890445127836456,5.978088911205405,8.967133080907693,11.956176907521966,14.945220276688238,12.570744494783034,9.77316684276937,7.132013821058546,4.9067419957433085,3.891822432560021,4.906741995740663,7.132013821053086,9.773166842765384,12.5707444947789,15.4399511857944,14.261472441283228,11.870663345914318,9.81255573537633,8.33729023104522,7.783644865119334,8.337290231043664,9.812555735372362,11.870663345911039,14.261472441279587,16.843903474209657,16.704732962999998,14.71744033781212,13.114855461599314,12.051442289249037,11.675467297678647,12.05144228924796,13.114855461596347,14.717440337809476,16.704732962996893,18.956122599441137,19.62139492156678,17.960679152295178,16.673487106784492,15.851078057219496,15.567289730238668,15.851078057218679,16.67348710678216,17.96067915229301,19.621394921564136,21.569529245891005,22.83074028809012,21.421052374144473,20.354445844193197,19.686763354383825,19.459112162797275,19.686763354383167,20.354445844191286,21.42105237414266,22.83074028808785,24.524418604755564,26.225537052033744,25.008588878814844,24.10174918446758,23.540883344461168,23.350934595357295,23.540883344460617,24.10174918446597,25.008588878813292,26.225537052031765,27.711768836378308
18.974119409939888,16.717804350593877,14.725786718914227,13.119018770708026,12.052575085121742,11.67546729767794,12.052575085121742,13.119018770708026,14.725786718914227,16.717804350593877,16.857406873545767,14.271679957870154,11.877561949657823,9.816265237429562,8.338381838479371,7.783644865119334,8.338381838479371,9.816265237429562,11.877561949657823,14.271679957870154,15.447318011409903,12.576535431758712,9.777356745795075,7.134565699438349,4.907669371154989,3.8918224325593136,4.907669371154989,7.134565699438349,9.777356745795075,12.576535431758712,14.945220276690412,11.95617690752414,8.967133080909866,5.978088911209751,2.9890445127836456,0.0,2.9890445127836456,5.978088911209751,8.967133080909866,11.95617690752414,15.439951185796502,12.570744494780968,9.77316684276738,7.132013821056727,4.906741995740663,3.891822432560021,4.906741995740663,7.132013821056727,9.77316684276738,12.570744494780968,16.843903474211583,14.261472441281407,11.870663345912678,9.812555735375007,8.337290231043664,7.783644865119334,8.337290231043664,9.812555735375007,11.870663345912678,14.261472441281407,18.956122599442846,16.704732962998445,14.7174403378108,13.114855461598323,12.05144228924796,11.675467297678647,12.05144228924796,13.114855461598323,14.7174403378108,16.704732962998445,21.569529245892507,19.621394921565457,17.960679152294095,16.673487106783714,15.851078057218679,15.567289730238668,15.851078057218679,16.673487106783714,17.960679152294095,19.621394921565457,24.524418604756885,22.830740288088986,21.421052374143567,20.35444584419256,19.686763354383167,19.459112162797275,19.686763354383167,20.35444584419256,21.421052374143567,22.830740288088986,27.71176883637948,26.225537052032752,25.00858887881407,24.101749184467042,23.540883344460617,23.350934595357295,23.540883344460617,24.101749184467042,25.00858887881407,26.225537052032752
21.41133945896237,18.974119409938176,16.71780435059232,14.725786718912904,13.119018770706042,12.052575085121742,11.67546729767794,12.052575085122822,13.119018770709017,14.725786718915552,19.558896150053528,16.857406873543837,14.271679957868331,11.87756194965618,9.816265237426911,8.338381838479371,7.783644865119334,8.33838183848093,9.816265237430887,11.877561949659464,18.356139666859622,15.4473180114078,12.576535431756646,9.777356745793082,7.134565699434706,4.907669371154989,3.8918224325593136,4.907669371157637,7.13456569944017,9.777356745797068,17.93426307404416,14.945220276688238,11.956176907521966,8.967133080907693,5.978088911205405,2.9890445127836456,0.0,2.9890445127879914,5.978088911211924,8.96713308091204,18.347212437530807,15.4399511857944,12.5707444947789,9.773166842765384,7.132013821053086,4.906741995740663,3.891822432560021,4.9067419957433085,7.132013821058546,9.77316684276937,19.54213652919822,16.843903474209657,14.261472441279587,11.870663345911039,9.812555735372362,8.337290231043664,7.783644865119334,8.33729023104522,9.81255573537633,11.870663345914318,21.388372535160396,18.956122599441137,16.704732962996893,14.717440337809476,13.114855461596347,12.05144228924796,11.675467297678647,12.051442289249037,13.114855461599314,14.71744033781212,23.734412631425858,21.569529245891005,19.621394921564136,17.96067915229301,16.67348710678216,15.851078057218679,15.567289730238668,15.851078057219496,16.673487106784492,17.960679152295178,26.447583819578412,24.524418604755564,22.83074028808785,21.42105237414266,20.354445844191286,19.686763354383167,19.459112162797275,19.686763354383825,20.354445844193197,21.421052374144473,29.426510505109338,27.711768836378308,26.225537052031765,25.008588878813292,24.10174918446597,23.540883344460617,23.350934595357295,23.540883344461168,24.10174918446758,25.008588878814844
23.974355411714306,21.411339458964193,18.974119409939888,16.717804350593877,14.725786718912904,13.119018770708026,12.052575085122822,11.67546729767794,12.052575085122282,13.119018770708026,22.33417986206558,19.55889615005552,16.857406873545767,14.271679957870154,11.87756194965618,9.816265237429562,8.33838183848093,7.783644865119334,8.338381838480151,9.816265237429562,21.28741218655017,18.35613966686175,15.447318011409903,12.576535431758712,9.777356745793082,7.134565699438349,4.907669371157637,3.8918224325593136,4.907669371156313,7.134565699438349,20.92330518522933,17.934263074046335,14.945220276690412,11.95617690752414,8.967133080907693,5.978088911209751,2.9890445127879914,0.0,2.9890445127858185,5.978088911209751,21.276934387584753,18.347212437532928,15.439951185796502,12.570744494780968,9.773166842765384,7.132013821056727,4.9067419957433085,3.891822432560021,4.906741995741985,7.132013821056727,22.314202400670485,19.542136529200214,16.843903474211583,14.261472441281407,11.870663345911039,9.812555735375007,8.33729023104522,7.783644865119334,8.337290231044442,9.812555735375007,23.946435547022492,21.388372535162212,18.956122599442846,16.704732962998445,14.717440337809476,13.114855461598323,12.051442289249037,11.675467297678647,12.051442289248499,13.114855461598323,26.06208696214424,23.734412631427496,21.569529245892507,19.621394921565457,17.96067915229301,16.673487106783714,15.851078057219496,15.567289730238668,15.851078057219087,16.673487106783714,28.55390398915547,26.447583819579883,24.524418604756885,22.830740288088986,21.42105237414266,20.35444584419256,19.686763354383825,19.459112162797275,19.686763354383494,20.35444584419256,31.332266818828703,29.42651050511066,27.71176883637948,26.225537052032752,25.008588878813292,24.101749184467042,23.540883344461168,23.350934595357295,23.54088334446089,24.101749184467042
26.62686556017898,23.974355411714306,21.411339458964193,18.974119409939888,16.71780435059232,14.725786718914227,13.119018770709017,12.052575085122282,11.67546729767794,12.052575085122282,25.158848607203367,22.33417986206558,19.55889615005552,16.857406873545767,14.271679957868331,11.877561949657823,9.816265237430887,8.338381838480151,7.783644865119334,8.338381838480151,24.232989464085623,21.28741218655017,18.35613966686175,15.447318011409903,12.576535431756646,9.777356745795075,7.13456569944017,4.907669371156313,3.8918224325593136,4.907669371156313,23.91234649587656,20.92330518522933,17.934263074046335,14.945220276690412,11.956176907521966,8.967133080909866,5.978088911211924,2.9890445127858185,0.0,2.9890445127858185,24.22096763049158,21.276934387584753,18.347212437532928,15.439951185796502,12.5707444947789,9.77316684276738,7.132013821058546,4.906741995741985,3.891822432560021,4.906741995741985,25.13568484091573,22.314202400670485,19.542136529200214,16.843903474211583,14.261472441279587,11.870663345912678,9.81255573537633,8.337290231044442,7.783644865119334,8.337290231044442,26.59403040782568,23.946435547022492,21.388372535162212,18.956122599442846,16.704732962996893,14.7174403378108,13.114855461599314,12.051442289248499,11.675467297678647,12.051442289248499,28.51271077412292,26.06208696214424,23.734412631427496,21.569529245892507,19.621394921564136,17.960679152294095,16.673487106784492,15.851078057219087,15.567289730238668,15.851078057219087,30.805832556366852,28.55390398915547,26.447583819579883,24.524418604756885,22.83074028808785,21.421052374143567,20.354445844193197,19.686763354383494,19.459112162797275,19.686763354383494,33.396352865824205,31.332266818828703,29.42651050511066,27.71176883637948,26.225537052031765,25.00858887881407,24.10174918446758,23.54088334446089,23.350934595357295,23.54088334446089
29.344610976952588,26.62686556017898,23.974355411714306,21.411339458964193,18.974119409938176,16.717804350593877,14.725786718915552,13.119018770708026,12.052575085122282,11.67546729767794,28.017969546257813,25.158848607203367,22.33417986206558,19.55889615005552,16.857406873543837,14.271679957870154,11.877561949659464,9.816265237429562,8.338381838480151,7.783644865119334,27.1882221791543,24.232989464085623,21.28741218655017,18.35613966686175,15.4473180114078,12.576535431758712,9.777356745797068,7.134565699438349,4.907669371156313,3.8918224325593136,26.901386891624835,23.91234649587656,20.92330518522933,17.934263074046335,14.945220276688238,11.95617690752414,8.96713308091204,5.978088911209751,2.9890445127858185,0.0,27.174660840285227,24.22096763049158,21.276934387584753,18.347212437532928,15.4399511857944,12.570744494780968,9.77316684276937,7.132013821056727,4.906741995741985,3.891822432560021,27.991644298575377,25.13568484091573,22.314202400670485,19.542136529200214,16.843903474209657,14.261472441281407,11.870663345914318,9.812555735375007,8.337290231044442,7.783644865119334,29.306901797240727,26.59403040782568,23.946435547022492,21.388372535162212,18.956122599441137,16.704732962998445,14.71744033781212,13.114855461598323,12.051442289248499,11.675467297678647,31.0571927100608,28.51271077412292,26.06208696214424,23.734412631427496,21.569529245891005,19.621394921565457,17.960679152295178,16.673487106783714,15.851078057219087,15.567289730238668,33.173729497419174,30.805832556366852,28.55390398915547,26.447583819579883,24.524418604755564,22.830740288088986,21.421052374144473,20.35444584419256,19.686763354383494,19.459112162797275,35.59123237775318,33.396352865824205,31.332266818828703,29.42651050511066,27.711768836378308,26.225537052032752,25.008588878814844,24.101749184467042,23.54088334446089,23.350934595357295
15.567289730237961,15.851939425887599,16.67676240299067,17.967519792570027,19.632525728500706,21.585349004131146,23.755113778841267,26.087745561721626,28.54334226058329,31.092783196103813,11.675467297679356,12.052197582715996,13.117631457955188,14.723005739312676,16.713449330914372,18.96812371082117,21.403688266571844,23.965054483781447,26.615927455782433,29.33204944544047,7.783644865119334,8.337836113548747,9.81441086868508,11.874113533784454,14.26657768216711,16.850657280124032,19.550519070857064,22.32419448096742,25.147270683891882,28.004811484896212,3.891822432560021,4.906741995741985,7.132013821056727,9.77316684276738,12.570744494783034,15.439951185796502,18.347212437530807,21.276934387584753,24.22096763049158,27.174660840285227,0.0,2.987521454642777,5.975042794814446,8.962563906043851,11.950084673861916,14.93760498379074,17.925124721363105,20.91264377211155,23.90016202155749,26.8876793552307,3.8918224325593136,4.905814238627676,7.129460461194113,9.768974209878362,12.564949599555657,15.432579203366638,18.33827887468113,21.26644909337304,24.20893715029823,27.161089710836535,7.783644865118627,8.3367441917505,9.810699839834866,11.86721138964858,14.256364239658742,16.837145460825848,19.533748530564438,22.30420362709545,25.124091084623675,27.97846799407955,11.675467297678647,12.051064499298693,13.11346678185039,14.71465592292041,16.700371624482198,18.950117198957734,21.380708009457024,23.937117552724192,26.583071479811796,29.29431569701716,15.567289730237254,15.8507907968841,16.672394715269526,17.958397350632364,19.617681606786935,21.56425107959396,23.72750518020092,26.053524692887382,28.502488441606015,31.045314893913446,19.459112162797275,19.686532037912258,20.35355091517361,21.4191390019872,22.827548686230624,24.519776009940113,26.44138447448861,28.546088278585046,30.79637035460021,33.16260854355155
15.851939425887599,15.567289730237961,15.851939425887599,16.67676240299067,17.96751979257111,19.632525728499377,21.58534900412964,23.755113778842908,26.087745561721626,28.54334226058329,12.052197582715996,11.675467297679356,12.052197582715996,13.117631457955188,14.723005739314,16.713449330912816,18.96812371081946,21.403688266573663,23.965054483781447,26.615927455782433,8.337836113548747,7.783644865119334,8.337836113548747,9.81441086868508,11.874113533786096,14.266577682165286,16.850657280122107,19.550519070859057,22.32419448096742,25.147270683891882,4.906741995741985,3.891822432560021,4.906741995741985,7.132013821056727,9.77316684276937,12.570744494780968,15.4399511857944,18.347212437532928,21.276934387584753,24.22096763049158,2.987521454642777,0.0,2.987521454642777,5.975042794814446,8.962563906046023,11.950084673859743,14.937604983788567,17.925124721365275,20.91264377211155,23.90016202155749,4.905814238627676,3.8918224325593136,4.905814238627676,7.129460461194113,9.768974209880353,12.564949599553593,15.432579203364538,18.33827887468325,21.26644909337304,24.20893715029823,8.3367441917505,7.783644865118627,8.3367441917505,9.810699839834866,11.867211389650217,14.256364239656921,16.837145460823926,19.533748530566427,22.30420362709545,25.124091084623675,12.051064499298693,11.675467297678647,12.051064499298693,13.11346678185039,14.714655922921729,16.700371624480645,18.950117198956026,21.380708009458843,23.937117552724192,26.583071479811796,15.8507907968841,15.567289730237254,15.8507907968841,16.672394715269526,17.958397350633444,19.617681606785613,21.564251079592463,23.72750518020256,26.053524692887382,28.502488441606015,19.686532037912258,19.459112162797275,19.686532037912258,20.35355091517361,21.419139001988107,22.827548686229495,24.51977600993879,26.441384474490082,28.546088278585046,30.79637035460021
16.67676240299067,15.851939425887599,15.567289730237961,15.851939425887599,16.67676240299145,17.967519792570027,19.632525728498056,21.585349004131146,23.755113778842908,26.087745561721626,13.117631457955188,12.052197582715996,11.675467297679356,12.052197582715996,13.11763145795618,14.723005739312676,16.71344933091126,18.96812371082117,21.403688266573663,23.965054483781447,9.81441086868508,8.337836113548747,7.783644865119334,8.337836113548747,9.814410868686403,11.874113533784454,14.266577682163465,16.850657280124032,19.550519070859057,22.32419448096742,7.132013821056727,4.906741995741985,3.891822432560021,4.906741995741985,7.132013821058546,9.77316684276738,12.5707444947789,15.439951185796502,18.347212437532928,21.276934387584753,5.975042794814446,2.987521454642777,0.0,2.987521454642777,5.975042794816617,8.962563906043851,11.950084673857571,14.93760498379074,17.925124721365275,20.91264377211155,7.129460461194113,4.905814238627676,3.8918224325593136,4.905814238627676,7.129460461195933,9.768974209878362,12.56494959955153,15.432579203366638,18.33827887468325,21.26644909337304,9.810699839834866,8.3367441917505,7.783644865118627,8.3367441917505,9.810699839836186,11.86721138964858,14.256364239655102,16.837145460825848,19.533748530566427,22.30420362709545,13.11346678185039,12.051064499298693,11.675467297678647,12.051064499298693,13.113466781851375,14.71465592292041,16.700371624479093,18.950117198957734,21.380708009458843,23.937117552724192,16.672394715269526,15.8507907968841,15.567289730237254,15.8507907968841,16.672394715270304,17.958397350632364,19.617681606784295,21.56425107959396,23.72750518020256,26.053524692887382,20.35355091517361,19.686532037912258,19.459112162797275,19.686532037912258,20.353550915174246,21.4191390019872,22.827548686228358,24.519776009940113,26.441384474490082,28.546088278585046
