ci0,ci1,ci2,ci3,ci4,ci5,ci6,ci7,ci8,ci9,ci10,ci11,ci12,ci13,ci14,ci15,ci16,ci17,ci18,ci19,ci20,ci21,ci22,ci23,ci24,ci25,ci26,ci27,ci28,ci29,ci30,ci31,ci32,ci33,ci34,ci35,ci36,ci37,ci38,ci39,ci40,ci41,ci42,ci43,ci44,ci45,ci46,ci47,ci48,ci49,ci50,ci51,ci52,ci53,ci54,ci55,ci56,ci57,ci58,ci59,ci60,ci61,ci62,ci63,ci64,ci65,ci66,ci67,ci68,ci69,ci70,ci71,ci72,ci73,ci74,ci75,ci76,ci77,ci78,ci79,ci80
5.454911123947361,4.3242471472882045,5.454911123946035,7.9326464200997675,10.872514829330928,13.986069620312437,17.179131490981398,20.414426420021982,23.67464598144542,3.324259871427576,0.0,3.324259871425401,6.648519586251089,9.972778987879455,13.2970379197062,16.621296225133317,19.94555374756032,23.269810330388513,5.453767083688169,4.3242471472882045,5.453767083686844,7.929499313140726,10.867348296817749,13.97892928412614,17.170048327131237,20.40341949613018,23.66172740432482,9.264700238063543,8.648494294576409,9.264700238062764,10.906388918029824,13.196226487287511,15.85584696260975,18.728368130768533,21.72952011833698,24.81267166549585,13.391190723268192,12.972741441864615,13.391190723267654,14.574631807062243,16.357864293342075,18.56888457477667,21.0734697679399,23.77903838701619,26.624388576670402,17.612822910040578,17.296988589153525,17.61282291004017,18.52805112788259,19.960392060557457,21.80819199932925,23.975583938916703,26.383923007182066,28.97318621522249,21.87458105019649,21.621235736441022,21.874581050196156,22.617596647062996,23.804473832012853,25.373000900292535,27.25737082509416,29.39690841714731,31.740054069277775,26.156859229856774,25.945482883729937,26.1568592298565,26.78098001916528,27.79005026736931,29.144112331160663,30.797695454598664,32.70539955913704,34.82548787393403,30.451001573135386,30.269730031017435,30.451001573135148,30.988454570861606,31.864070825033558,33.0509843262581,34.51709675312038,36.228527443970115,38.15227698934935
7.932646420101591,5.454911123946035,4.3242471472882045,5.454911123946035,7.932646420101591,10.872514829330928,13.986069620312437,17.179131490981398,20.414426420024107,6.648519586253265,3.324259871425401,0.0,3.324259871425401,6.648519586253265,9.972778987879455,13.2970379197062,16.621296225133317,19.945553747562496,7.929499313142548,5.453767083686844,4.3242471472882045,5.453767083686844,7.929499313142548,10.867348296817749,13.97892928412614,17.170048327131237,20.403419496132305,10.90638891803115,9.264700238062764,8.648494294576409,9.264700238062764,10.90638891803115,13.196226487287511,15.85584696260975,18.728368130768533,21.72952011833897,14.574631807063236,13.391190723267654,12.972741441864615,13.391190723267654,14.574631807063236,16.357864293342075,18.56888457477667,21.0734697679399,23.77903838701801,18.52805112788337,17.61282291004017,17.296988589153525,17.61282291004017,18.52805112788337,19.960392060557457,21.80819199932925,23.975583938916703,26.383923007183707,22.617596647063635,21.874581050196156,21.621235736441022,21.874581050196156,22.617596647063635,23.804473832012853,25.373000900292535,27.25737082509416,29.39690841714878,26.780980019165817,26.1568592298565,25.945482883729937,26.1568592298565,26.780980019165817,27.79005026736931,29.144112331160663,30.797695454598664,32.705399559138364,30.98845457086207,30.451001573135148,30.269730031017435,30.451001573135148,30.98845457086207,31.864070825033558,33.0509843262581,34.51709675312038,36.22852744397131
10.872514829330928,7.9326464200997675,5.454911123946035,4.3242471472882045,5.454911123947361,7.932646420101591,10.872514829330928,13.986069620312437,17.179131490983504,9.972778987879455,6.648519586251089,3.324259871425401,0.0,3.324259871427576,6.648519586253265,9.972778987879455,13.2970379197062,16.621296225135495,10.867348296817749,7.929499313140726,5.453767083686844,4.3242471472882045,5.453767083688169,7.929499313142548,10.867348296817749,13.97892928412614,17.17004832713334,13.196226487287511,10.906388918029824,9.264700238062764,8.648494294576409,9.264700238063543,10.90638891803115,13.196226487287511,15.85584696260975,18.728368130770463,16.357864293342075,14.574631807062243,13.391190723267654,12.972741441864615,13.391190723268192,14.574631807063236,16.357864293342075,18.56888457477667,21.073469767941617,19.960392060557457,18.52805112788259,17.61282291004017,17.296988589153525,17.612822910040578,18.52805112788337,19.960392060557457,21.80819199932925,23.97558393891821,23.804473832012853,22.617596647062996,21.874581050196156,21.621235736441022,21.87458105019649,22.617596647063635,23.804473832012853,25.373000900292535,27.257370825095478,27.79005026736931,26.78098001916528,26.1568592298565,25.945482883729937,26.156859229856774,26.780980019165817,27.79005026736931,29.144112331160663,30.797695454599836,31.864070825033558,30.988454570861606,30.451001573135148,30.269730031017435,30.451001573135386,30.98845457086207,31.864070825033558,33.0509843262581,34.51709675312142
13.986069620314506,10.872514829330928,7.932646420101591,5.454911123947361,4.3242471472882045,5.454911123946035,7.9326464200997675,10.872514829328933,13.986069620312437,13.297037919708375,9.972778987879455,6.648519586253265,3.324259871427576,0.0,3.324259871425401,6.648519586251089,9.97277898787728,13.2970379197062,13.978929284128206,10.867348296817749,7.929499313142548,5.453767083688169,4.3242471472882045,5.453767083686844,7.929499313140726,10.867348296815754,13.97892928412614,15.85584696261157,13.196226487287511,10.90638891803115,9.264700238063543,8.648494294576409,9.264700238062764,10.906388918029824,13.19622648728587,15.85584696260975,18.568884574778224,16.357864293342075,14.574631807063236,13.391190723268192,12.972741441864615,13.391190723267654,14.574631807062243,16.35786429334075,18.56888457477667,21.808191999330575,19.960392060557457,18.52805112788337,17.612822910040578,17.296988589153525,17.61282291004017,18.52805112788259,19.960392060556376,21.80819199932925,25.373000900293672,23.804473832012853,22.617596647063635,21.87458105019649,21.621235736441022,21.874581050196156,22.617596647062996,23.804473832011944,25.373000900292535,29.14411233116165,27.79005026736931,26.780980019165817,26.156859229856774,25.945482883729937,26.1568592298565,26.78098001916528,27.79005026736853,29.144112331160663,33.05098432625898,31.864070825033558,30.98845457086207,30.451001573135386,30.269730031017435,30.451001573135148,30.988454570861606,31.864070825032876,33.0509843262581
17.179131490983504,13.986069620312437,10.872514829330928,7.932646420101591,5.454911123946035,4.3242471472882045,5.454911123946035,7.9326464200997675,10.872514829330928,16.621296225135495,13.2970379197062,9.972778987879455,6.648519586253265,3.324259871425401,0.0,3.324259871425401,6.648519586251089,9.972778987879455,17.17004832713334,13.97892928412614,10.867348296817749,7.929499313142548,5.453767083686844,4.3242471472882045,5.453767083686844,7.929499313140726,10.867348296817749,18.728368130770463,15.85584696260975,13.196226487287511,10.90638891803115,9.264700238062764,8.648494294576409,9.264700238062764,10.906388918029824,13.196226487287511,21.073469767941617,18.56888457477667,16.357864293342075,14.574631807063236,13.391190723267654,12.972741441864615,13.391190723267654,14.574631807062243,16.357864293342075,23.97558393891821,21.80819199932925,19.960392060557457,18.52805112788337,17.61282291004017,17.296988589153525,17.61282291004017,18.52805112788259,19.960392060557457,27.257370825095478,25.373000900292535,23.804473832012853,22.617596647063635,21.874581050196156,21.621235736441022,21.874581050196156,22.617596647062996,23.804473832012853,30.797695454599836,29.144112331160663,27.79005026736931,26.780980019165817,26.1568592298565,25.945482883729937,26.1568592298565,26.78098001916528,27.79005026736931,34.51709675312142,33.0509843262581,31.864070825033558,30.98845457086207,30.451001573135148,30.269730031017435,30.451001573135148,30.988454570861606,31.864070825033558
20.414426420024107,17.179131490981398,13.986069620312437,10.872514829330928,7.9326464200997675,5.454911123946035,4.3242471472882045,5.454911123946035,7.932646420101591,19.945553747562496,16.621296225133317,13.2970379197062,9.972778987879455,6.648519586251089,3.324259871425401,0.0,3.324259871425401,6.648519586253265,20.403419496132305,17.170048327131237,13.97892928412614,10.867348296817749,7.929499313140726,5.453767083686844,4.3242471472882045,5.453767083686844,7.929499313142548,21.72952011833897,18.728368130768533,15.85584696260975,13.196226487287511,10.906388918029824,9.264700238062764,8.648494294576409,9.264700238062764,10.90638891803115,23.77903838701801,21.0734697679399,18.56888457477667,16.357864293342075,14.574631807062243,13.391190723267654,12.972741441864615,13.391190723267654,14.574631807063236,26.383923007183707,23.975583938916703,21.80819199932925,19.960392060557457,18.52805112788259,17.61282291004017,17.296988589153525,17.61282291004017,18.52805112788337,29.39690841714878,27.25737082509416,25.373000900292535,23.804473832012853,22.617596647062996,21.874581050196156,21.621235736441022,21.874581050196156,22.617596647063635,32.705399559138364,30.797695454598664,29.144112331160663,27.79005026736931,26.78098001916528,26.1568592298565,25.945482883729937,26.1568592298565,26.780980019165817,36.22852744397131,34.51709675312038,33.0509843262581,31.864070825033558,30.988454570861606,30.451001573135148,30.269730031017435,30.451001573135148,30.98845457086207
23.67464598144542,20.414426420021982,17.179131490981398,13.986069620312437,10.872514829328933,7.9326464200997675,5.454911123946035,4.3242471472882045,5.454911123947361,23.269810330388513,19.94555374756032,16.621296225133317,13.2970379197062,9.97277898787728,6.648519586251089,3.324259871425401,0.0,3.324259871427576,23.66172740432482,20.40341949613018,17.170048327131237,13.97892928412614,10.867348296815754,7.929499313140726,5.453767083686844,4.3242471472882045,5.453767083688169,24.81267166549585,21.72952011833698,18.728368130768533,15.85584696260975,13.19622648728587,10.906388918029824,9.264700238062764,8.648494294576409,9.264700238063543,26.624388576670402,23.77903838701619,21.0734697679399,18.56888457477667,16.35786429334075,14.574631807062243,13.391190723267654,12.972741441864615,13.391190723268192,28.97318621522249,26.383923007182066,23.975583938916703,21.80819199932925,19.960392060556376,18.52805112788259,17.61282291004017,17.296988589153525,17.612822910040578,31.740054069277775,29.39690841714731,27.25737082509416,25.373000900292535,23.804473832011944,22.617596647062996,21.874581050196156,21.621235736441022,21.87458105019649,34.82548787393403,32.70539955913704,30.797695454598664,29.144112331160663,27.79005026736853,26.78098001916528,26.1568592298565,25.945482883729937,26.156859229856774,38.15227698934935,36.228527443970115,34.51709675312038,33.0509843262581,31.864070825032876,30.988454570861606,30.451001573135148,30.269730031017435,30.451001573135386
26.95074582615147,23.67464598144542,20.414426420024107,17.179131490983504,13.986069620312437,10.872514829330928,7.932646420101591,5.454911123947361,4.3242471472882045,26.594065817014364,23.269810330388513,19.945553747562496,16.621296225135495,13.2970379197062,9.972778987879455,6.648519586253265,3.324259871427576,0.0,26.935923640066882,23.66172740432482,20.403419496132305,17.17004832713334,13.97892928412614,10.867348296817749,7.929499313142548,5.453767083688169,4.3242471472882045,27.950700126781232,24.81267166549585,21.72952011833897,18.728368130770463,15.85584696260975,13.196226487287511,10.90638891803115,9.264700238063543,8.648494294576409,29.569195159502993,26.624388576670402,23.77903838701801,21.073469767941617,18.56888457477667,16.357864293342075,14.574631807063236,13.391190723268192,12.972741441864615,31.699069020302797,28.97318621522249,26.383923007183707,23.97558393891821,21.80819199932925,19.960392060557457,18.52805112788337,17.612822910040578,17.296988589153525,34.245038482915014,31.740054069277775,29.39690841714878,27.257370825095478,25.373000900292535,23.804473832012853,22.617596647063635,21.87458105019649,21.621235736441022,37.12158878884034,34.82548787393403,32.705399559138364,30.797695454599836,29.144112331160663,27.79005026736931,26.780980019165817,26.156859229856774,25.945482883729937,40.25791918725588,38.15227698934935,36.22852744397131,34.51709675312142,33.0509843262581,31.864070825033558,30.98845457086207,30.451001573135386,30.269730031017435
8.648494294576409,9.265373820608152,10.908677526177955,13.200482086650053,15.862143218165256,18.73669691420245,21.739856943467977,24.824992861456835,27.964986253016598,4.3242471472882045,5.453767083688169,7.929499313142548,10.867348296817749,13.978929284128206,17.17004832713334,20.403419496132305,23.66172740432482,26.935923640066882,0.0,3.322382001242605,6.6447638457163745,9.967145376656745,13.289526437298997,16.611906870871653,19.934286520609444,23.25666522974455,26.579042841510844,4.3242471472882045,5.452622516990545,7.9263501685691695,10.862178012956766,13.971783510512596,17.16095808065373,20.392403874341895,23.648798534532624,26.921089580726715,8.648494294576409,9.264026438593232,10.90409925878505,13.191968453631041,15.849546635204911,18.72003356392302,21.71917579469116,24.800341274104607,27.936403130528564,12.972741441865322,13.39072450574216,14.572918291040095,16.354429016285366,18.563504387867297,21.066062115446112,23.76958483787579,26.612896181433694,29.55567940928526,17.296988589152818,17.612468399231318,18.52670309608247,19.957576543419265,21.803610579787602,23.969072395445554,26.37540206834649,28.962624530277626,31.68646020988122,21.621235736441733,21.874295573360754,22.61649223298536,23.80211273804931,25.369062773613127,27.251642738983808,29.389260111586868,31.730412176114918,34.233365971446986,25.94548288372923,26.156620460966522,26.78004718928039,27.788027572565625,29.140683421080922,30.79262532615367,32.69852428296095,34.8166993656247,37.110819724871284
9.265373820608152,8.648494294576409,9.265373820607373,10.90867752617663,13.200482086650053,15.862143218163435,18.736696914200525,21.73985694346598,24.824992861456835,5.453767083688169,4.3242471472882045,5.453767083686844,7.929499313140726,10.867348296817749,13.97892928412614,17.170048327131237,20.40341949613018,23.66172740432482,3.322382001242605,0.0,3.322382001240431,6.6447638457142,9.967145376656745,13.289526437296821,16.611906870869475,19.934286520607273,23.25666522974455,5.452622516990545,4.3242471472882045,5.452622516989221,7.926350168567347,10.862178012956766,13.97178351051053,17.160958080651632,20.39240387433977,23.648798534532624,9.264026438593232,8.648494294576409,9.264026438592452,10.904099258783729,13.191968453631041,15.849546635203092,18.720033563921096,21.71917579468917,24.800341274104607,13.39072450574216,12.972741441865322,13.390724505741622,14.572918291039105,16.354429016285366,18.56350438786574,21.0660621154444,23.769584837873975,26.612896181433694,17.612468399231318,17.296988589152818,17.61246839923091,18.526703096081693,19.957576543419265,21.80361057978628,23.969072395444048,26.375402068344854,28.962624530277626,21.874295573360754,21.621235736441733,21.874295573360428,22.616492232984726,23.80211273804931,25.369062773611994,27.251642738982486,29.389260111585397,31.730412176114918,26.156620460966522,25.94548288372923,26.15662046096625,26.780047189279852,27.788027572565625,29.140683421079938,30.7926253261525,32.69852428295963,34.8166993656247
