ci0,ci1,ci2,ci3,ci4,ci5,ci6,ci7,ci8,ci9,ci10,ci11,ci12,ci13,ci14,ci15,ci16,ci17,ci18,ci19,ci20,ci21,ci22,ci23,ci24,ci25,ci26,ci27,ci28,ci29,ci30,ci31,ci32,ci33,ci34,ci35,ci36,ci37,ci38,ci39,ci40,ci41,ci42,ci43,ci44,ci45,ci46,ci47,ci48,ci49,ci50,ci51,ci52,ci53,ci54,ci55,ci56,ci57,ci58,ci59,ci60,ci61,ci62,ci63
8.923784635592181,6.136614125743332,4.864778040699849,6.136614125744658,8.923784635594004,12.23085251580192,15.73332385024473,19.325244816524997,7.478792508015533,3.739396365515607,0.0,3.739396365517782,7.478792508017708,11.218188204486125,14.957583231909112,18.69697736726578,8.919801094354499,6.135166074674094,4.864778040697727,6.135166074675419,8.919801094356322,12.2243127321008,15.724285570679731,19.31374725458464,12.268882376856583,10.42255082427012,9.729556081397577,10.4225508242709,12.268882376857906,14.8442574353215,17.83561215891046,21.06648281617973,16.39573746498818,15.064892762327021,14.594334122097425,15.06489276232756,16.39573746498917,18.40114718415472,20.887723889016524,23.704526115558913,20.843393396801957,19.814251122149017,19.459112162797275,19.814251122149425,20.843393396802732,22.45405394205304,24.531958773207172,26.969323561600014,25.444174158265835,24.608742886583247,24.32389020349642,24.608742886583578,25.444174158266478,26.77870312440635,28.542407695261666,30.661315419683437,30.128011184406084,29.426315275948426,29.18866824419485,29.426315275948703,30.12801118440662,31.262524297794478,32.784952594752625,34.64419299172719
12.23085251580192,8.923784635594004,6.136614125744658,4.864778040699849,6.136614125743332,8.923784635592181,12.23085251580192,15.73332385024266,11.218188204486125,7.478792508017708,3.739396365517782,0.0,3.739396365515607,7.478792508015533,11.218188204486125,14.957583231906936,12.2243127321008,8.919801094356322,6.135166074675419,4.864778040697727,6.135166074674094,8.919801094354499,12.2243127321008,15.724285570677662,14.8442574353215,12.268882376857906,10.4225508242709,9.729556081397577,10.42255082427012,12.268882376856583,14.8442574353215,17.83561215890864,18.40114718415472,16.39573746498917,15.06489276232756,14.594334122097425,15.064892762327021,16.39573746498818,18.40114718415472,20.88772388901497,22.45405394205304,20.843393396802732,19.814251122149425,19.459112162797275,19.814251122149017,20.843393396801957,22.45405394205304,24.531958773205847,26.77870312440635,25.444174158266478,24.608742886583578,24.32389020349642,24.608742886583247,25.444174158265835,26.77870312440635,28.54240769526053,31.262524297794478,30.12801118440662,29.426315275948703,29.18866824419485,29.426315275948426,30.128011184406084,31.262524297794478,32.78495259475164
15.73332385024266,12.23085251580192,8.923784635594004,6.136614125743332,4.864778040699849,6.136614125743332,8.923784635594004,12.23085251580192,14.957583231906936,11.218188204486125,7.478792508017708,3.739396365515607,0.0,3.739396365515607,7.478792508017708,11.218188204486125,15.724285570677662,12.2243127321008,8.919801094356322,6.135166074674094,4.864778040697727,6.135166074674094,8.919801094356322,12.2243127321008,17.83561215890864,14.8442574353215,12.268882376857906,10.42255082427012,9.729556081397577,10.42255082427012,12.268882376857906,14.8442574353215,20.88772388901497,18.40114718415472,16.39573746498917,15.064892762327021,14.594334122097425,15.064892762327021,16.39573746498917,18.40114718415472,24.531958773205847,22.45405394205304,20.843393396802732,19.814251122149017,19.459112162797275,19.814251122149017,20.843393396802732,22.45405394205304,28.54240769526053,26.77870312440635,25.444174158266478,24.608742886583247,24.32389020349642,24.608742886583247,25.444174158266478,26.77870312440635,32.78495259475164,31.262524297794478,30.12801118440662,29.426315275948426,29.18866824419485,29.426315275948426,30.12801118440662,31.262524297794478
19.325244816522893,15.73332385024266,12.23085251580192,8.923784635592181,6.136614125743332,4.864778040699849,6.136614125744658,8.923784635594004,18.69697736726361,14.957583231906936,11.218188204486125,7.478792508015533,3.739396365515607,0.0,3.739396365517782,7.478792508017708,19.313747254582537,15.724285570677662,12.2243127321008,8.919801094354499,6.135166074674094,4.864778040697727,6.135166074675419,8.919801094356322,21.066482816177803,17.83561215890864,14.8442574353215,12.268882376856583,10.42255082427012,9.729556081397577,10.4225508242709,12.268882376857906,23.7045261155572,20.88772388901497,18.40114718415472,16.39573746498818,15.064892762327021,14.594334122097425,15.06489276232756,16.39573746498917,26.96932356159851,24.531958773205847,22.45405394205304,20.843393396801957,19.814251122149017,19.459112162797275,19.814251122149425,20.843393396802732,30.661315419682115,28.54240769526053,26.77870312440635,25.444174158265835,24.608742886583247,24.32389020349642,24.608742886583578,25.444174158266478,34.64419299172602,32.78495259475164,31.262524297794478,30.128011184406084,29.426315275948426,29.18866824419485,29.426315275948703,30.12801118440662
22.964680419627246,19.325244816524997,15.73332385024473,12.23085251580192,8.923784635594004,6.136614125744658,4.864778040699849,6.136614125743332,22.43637038754124,18.69697736726578,14.957583231909112,11.218188204486125,7.478792508017708,3.739396365517782,0.0,3.739396365515607,22.95074771459087,19.31374725458464,15.724285570679731,12.2243127321008,8.919801094356322,6.135166074675419,4.864778040697727,6.135166074674094,24.44207152127595,21.06648281617973,17.83561215891046,14.8442574353215,12.268882376857906,10.4225508242709,9.729556081397577,10.42255082427012,26.747426697608,23.704526115558913,20.887723889016524,18.40114718415472,16.39573746498917,15.06489276232756,14.594334122097425,15.064892762327021,29.677714614451087,26.969323561600014,24.531958773207172,22.45405394205304,20.843393396802732,19.814251122149425,19.459112162797275,19.814251122149017,33.0672132123269,30.661315419683437,28.542407695261666,26.77870312440635,25.444174158266478,24.608742886583578,24.32389020349642,24.608742886583247,36.78921539828665,34.64419299172719,32.784952594752625,31.262524297794478,30.12801118440662,29.426315275948703,29.18866824419485,29.426315275948426
26.63215765506665,22.964680419627246,19.325244816524997,15.73332385024266,12.23085251580192,8.923784635594004,6.136614125743332,4.864778040699849,26.17576206971768,22.43637038754124,18.69697736726578,14.957583231906936,11.218188204486125,7.478792508017708,3.739396365515607,0.0,26.61580513414421,22.95074771459087,19.31374725458464,15.724285570677662,12.2243127321008,8.919801094356322,6.135166074674094,4.864778040697727,27.90991777825732,24.44207152127595,21.06648281617973,17.83561215890864,14.8442574353215,12.268882376857906,10.42255082427012,9.729556081397577,29.947584247837508,26.747426697608,23.704526115558913,20.88772388901497,18.40114718415472,16.39573746498917,15.064892762327021,14.594334122097425,32.58962961764297,29.677714614451087,26.969323561600014,24.531958773205847,22.45405394205304,20.843393396802732,19.814251122149017,19.459112162797275,35.70212849943399,33.0672132123269,30.661315419683437,28.54240769526053,26.77870312440635,25.444174158266478,24.608742886583247,24.32389020349642,39.1731012890935,36.78921539828665,34.64419299172719,32.78495259475164,31.262524297794478,30.12801118440662,29.426315275948426,29.18866824419485
9.729556081397577,10.423403396017989,12.271779229823172,14.849644199844594,17.84358214783456,21.07702576571721,24.455156442488175,27.925514707275298,4.864778040697727,6.135166074674094,8.919801094354499,12.2243127321008,15.724285570677662,19.313747254582537,22.95074771459087,26.61580513414421,0.0,3.7370192016785366,7.474038180074089,11.211056711905705,14.948074573885632,18.68509154273222,22.422107395163245,26.159121907889283,4.864778040699849,6.1337172746831445,8.915814653108049,12.217767608612531,15.715239550868855,19.30223961015622,22.9368026274567,26.599437960707323,9.729556081399698,10.421697944190683,12.265984028889664,14.838867207226365,17.827636375371313,21.055931635448623,24.42897592718092,27.894307760541594,14.594334122099548,15.064302632923836,16.39356844992543,18.396798541171258,20.8809129886649,23.695148346583427,26.7354586697094,29.933034858405332,19.45911216279869,19.8138023845706,20.84168702156247,22.450489862143456,24.52615908910851,26.961080252048998,29.666927226416846,32.576258394869015,24.323890203497125,24.60838152734587,25.44277615245722,26.775714284606735,28.53742237842263,30.654063949318964,33.05753056693386,35.68992170016142
10.423403396017989,9.729556081397577,10.423403396017989,12.271779229824498,14.849644199844594,17.84358214783456,21.07702576571914,24.455156442488175,6.135166074674094,4.864778040697727,6.135166074674094,8.919801094356322,12.2243127321008,15.724285570677662,19.31374725458464,22.95074771459087,3.7370192016785366,0.0,3.7370192016785366,7.4740381800762625,11.211056711905705,14.948074573885632,18.68509154273439,22.422107395163245,6.1337172746831445,4.864778040699849,6.1337172746831445,8.91581465310987,12.217767608612531,15.715239550868855,19.302239610158324,22.9368026274567,10.421697944190683,9.729556081399698,10.421697944190683,12.265984028890985,14.838867207226365,17.827636375371313,21.055931635450545,24.42897592718092,15.064302632923836,14.594334122099548,15.064302632923836,16.393568449926416,18.396798541171258,20.8809129886649,23.69514834658514,26.7354586697094,19.8138023845706,19.45911216279869,19.8138023845706,20.84168702156325,22.450489862143456,24.52615908910851,26.961080252050497,29.666927226416846,24.60838152734587,24.323890203497125,24.60838152734587,25.442776152457856,26.775714284606735,28.53742237842263,30.65406394932029,33.05753056693386
12.271779229823172,10.423403396017989,9.729556081397577,10.423403396018768,12.271779229824498,14.849644199844594,17.843582147836383,21.07702576571914,8.919801094354499,6.135166074674094,4.864778040697727,6.135166074675419,8.919801094356322,12.2243127321008,15.724285570679731,19.31374725458464,7.474038180074089,3.7370192016785366,0.0,3.7370192016807104,7.4740381800762625,11.211056711905705,14.948074573887807,18.68509154273439,8.915814653108049,6.1337172746831445,4.864778040699849,6.133717274684467,8.91581465310987,12.217767608612531,15.715239550870924,19.302239610158324,12.265984028889664,10.421697944190683,9.729556081399698,10.421697944191461,12.265984028890985,14.838867207226365,17.827636375373135,21.055931635450545,16.39356844992543,15.064302632923836,14.594334122099548,15.064302632924374,16.393568449926416,18.396798541171258,20.880912988666452,23.69514834658514,20.84168702156247,19.8138023845706,19.45911216279869,19.813802384571005,20.84168702156325,22.450489862143456,24.526159089109836,26.961080252050497,25.44277615245722,24.60838152734587,24.323890203497125,24.6083815273462,25.442776152457856,26.775714284606735,28.53742237842377,30.65406394932029
14.849644199844594,12.271779229824498,10.423403396018768,9.729556081397577,10.423403396017989,12.271779229823172,14.849644199844594,17.84358214783456,12.2243127321008,8.919801094356322,6.135166074675419,4.864778040697727,6.135166074674094,8.919801094354499,12.2243127321008,15.724285570677662,11.211056711905705,7.4740381800762625,3.7370192016807104,0.0,3.7370192016785366,7.474038180074089,11.211056711905705,14.948074573885632,12.217767608612531,8.91581465310987,6.133717274684467,4.864778040699849,6.1337172746831445,8.915814653108049,12.217767608612531,15.715239550868855,14.838867207226365,12.265984028890985,10.421697944191461,9.729556081399698,10.421697944190683,12.265984028889664,14.838867207226365,17.827636375371313,18.396798541171258,16.393568449926416,15.064302632924374,14.594334122099548,15.064302632923836,16.39356844992543,18.396798541171258,20.8809129886649,22.450489862143456,20.84168702156325,19.813802384571005,19.45911216279869,19.8138023845706,20.84168702156247,22.450489862143456,24.52615908910851,26.775714284606735,25.442776152457856,24.6083815273462,24.323890203497125,24.60838152734587,25.44277615245722,26.775714284606735,28.53742237842263
17.84358214783456,14.849644199844594,12.271779229824498,10.423403396017989,9.729556081397577,10.423403396017989,12.271779229824498,14.849644199844594,15.724285570677662,12.2243127321008,8.919801094356322,6.135166074674094,4.864778040697727,6.135166074674094,8.919801094356322,12.2243127321008,14.948074573885632,11.211056711905705,7.4740381800762625,3.7370192016785366,0.0,3.7370192016785366,7.4740381800762625,11.211056711905705,15.715239550868855,12.217767608612531,8.91581465310987,6.1337172746831445,4.864778040699849,6.1337172746831445,8.91581465310987,12.217767608612531,17.827636375371313,14.838867207226365,12.265984028890985,10.421697944190683,9.729556081399698,10.421697944190683,12.265984028890985,14.838867207226365,20.8809129886649,18.396798541171258,16.393568449926416,15.064302632923836,14.594334122099548,15.064302632923836,16.393568449926416,18.396798541171258,24.52615908910851,22.450489862143456,20.84168702156325,19.8138023845706,19.45911216279869,19.8138023845706,20.84168702156325,22.450489862143456,28.53742237842263,26.775714284606735,25.442776152457856,24.60838152734587,24.323890203497125,24.60838152734587,25.442776152457856,26.775714284606735
21.07702576571721,17.84358214783456,14.849644199844594,12.271779229823172,10.423403396017989,9.729556081397577,10.423403396018768,12.271779229824498,19.313747254582537,15.724285570677662,12.2243127321008,8.919801094354499,6.135166074674094,4.864778040697727,6.135166074675419,8.919801094356322,18.68509154273222,14.948074573885632,11.211056711905705,7.474038180074089,3.7370192016785366,0.0,3.7370192016807104,7.4740381800762625,19.30223961015622,15.715239550868855,12.217767608612531,8.915814653108049,6.1337172746831445,4.864778040699849,6.133717274684467,8.91581465310987,21.055931635448623,17.827636375371313,14.838867207226365,12.265984028889664,10.421697944190683,9.729556081399698,10.421697944191461,12.265984028890985,23.695148346583427,20.8809129886649,18.396798541171258,16.39356844992543,15.064302632923836,14.594334122099548,15.064302632924374,16.393568449926416,26.961080252048998,24.52615908910851,22.450489862143456,20.84168702156247,19.8138023845706,19.45911216279869,19.813802384571005,20.84168702156325,30.654063949318964,28.53742237842263,26.775714284606735,25.44277615245722,24.60838152734587,24.323890203497125,24.6083815273462,25.442776152457856
24.455156442488175,21.07702576571914,17.843582147836383,14.849644199844594,12.271779229824498,10.423403396018768,9.729556081397577,10.423403396017989,22.95074771459087,19.31374725458464,15.724285570679731,12.2243127321008,8.919801094356322,6.135166074675419,4.864778040697727,6.135166074674094,22.422107395163245,18.68509154273439,14.948074573887807,11.211056711905705,7.4740381800762625,3.7370192016807104,0.0,3.7370192016785366,22.9368026274567,19.302239610158324,15.715239550870924,12.217767608612531,8.91581465310987,6.133717274684467,4.864778040699849,6.1337172746831445,24.42897592718092,21.055931635450545,17.827636375373135,14.838867207226365,12.265984028890985,10.421697944191461,9.729556081399698,10.421697944190683,26.7354586697094,23.69514834658514,20.880912988666452,18.396798541171258,16.393568449926416,15.064302632924374,14.594334122099548,15.064302632923836,29.666927226416846,26.961080252050497,24.526159089109836,22.450489862143456,20.84168702156325,19.813802384571005,19.45911216279869,19.8138023845706,33.05753056693386,30.65406394932029,28.53742237842377,26.775714284606735,25.442776152457856,24.6083815273462,24.323890203497125,24.60838152734587
27.925514707275298,24.455156442488175,21.07702576571914,17.84358214783456,14.849644199844594,12.271779229824498,10.423403396017989,9.729556081397577,26.61580513414421,22.95074771459087,19.31374725458464,15.724285570677662,12.2243127321008,8.919801094356322,6.135166074674094,4.864778040697727,26.159121907889283,22.422107395163245,18.68509154273439,14.948074573885632,11.211056711905705,7.4740381800762625,3.7370192016785366,0.0,26.599437960707323,22.9368026274567,19.302239610158324,15.715239550868855,12.217767608612531,8.91581465310987,6.1337172746831445,4.864778040699849,27.894307760541594,24.42897592718092,21.055931635450545,17.827636375371313,14.838867207226365,12.265984028890985,10.421697944190683,9.729556081399698,29.933034858405332,26.7354586697094,23.69514834658514,20.8809129886649,18.396798541171258,16.393568449926416,15.064302632923836,14.594334122099548,32.576258394869015,29.666927226416846,26.961080252050497,24.52615908910851,22.450489862143456,20.84168702156325,19.8138023845706,19.45911216279869,35.68992170016142,33.05753056693386,30.65406394932029,28.53742237842263,26.775714284606735,25.442776152457856,24.60838152734587,24.323890203497125
14.594334122097425,15.065482704259352,16.397905589141057,18.405493588911256,20.894530673165963,23.713897565660282,26.75938604171058,29.962122522806595,9.729556081397577,10.42255082427012,12.268882376856583,14.8442574353215,17.83561215890864,21.066482816177803,24.44207152127595,27.90991777825732,4.864778040699849,6.1337172746831445,8.915814653108049,12.217767608612531,15.715239550868855,19.30223961015622,22.9368026274567,26.599437960707323,0.0,3.7346398589472556,7.469279494344763,11.203918682644797,14.93855720029285,18.673194823740502,22.407831329438768,26.142466493831453,4.864778040699849,6.1322677286147425,8.911825317261178,12.21121715202531,15.70618579855584,19.290721892061065,22.9228451681783,26.58305614589745,9.729556081399698,10.420844757689363,12.263084191621028,14.83347352435869,17.819654808053386,21.045372235773762,24.41586967359452,27.87868466857726,14.594334122098841,15.063712317399363,16.391398548654358,18.39244766851496,20.87409798397547,23.685764273114625,26.723481974275984,29.91847437225001,19.459112162797275,19.81335351342385,20.83998003730952,22.446924236016695,24.520356437823697,26.952832153495375,29.65613294646707,32.56287800233042
15.065482704259352,14.594334122097425,15.065482704259352,16.39790558914205,18.405493588911256,20.894530673165963,23.713897565661995,26.75938604171058,10.42255082427012,9.729556081397577,10.42255082427012,12.268882376857906,14.8442574353215,17.83561215890864,21.06648281617973,24.44207152127595,6.1337172746831445,4.864778040699849,6.1337172746831445,8.91581465310987,12.217767608612531,15.715239550868855,19.302239610158324,22.9368026274567,3.7346398589472556,0.0,3.7346398589472556,7.469279494346933,11.203918682644797,14.93855720029285,18.673194823742673,22.407831329438768,6.1322677286147425,4.864778040699849,6.1322677286147425,8.911825317262997,12.21121715202531,15.70618579855584,19.290721892063164,22.9228451681783,10.420844757689363,9.729556081399698,10.420844757689363,12.26308419162235,14.83347352435869,17.819654808053386,21.045372235775687,24.41586967359452,15.063712317399363,14.594334122098841,15.063712317399363,16.391398548655346,18.39244766851496,20.87409798397547,23.685764273116337,26.723481974275984,19.81335351342385,19.459112162797275,19.81335351342385,20.839980037310294,22.446924236016695,24.520356437823697,26.95283215349687,29.65613294646707
