ci0,ci1,ci2,ci3,ci4,ci5,ci6,ci7,ci8,ci9,ci10,ci11,ci12,ci13,ci14,ci15,ci16,ci17,ci18,ci19,ci20,ci21,ci22,ci23,ci24,ci25,ci26,ci27,ci28,ci29,ci30,ci31,ci32,ci33,ci34,ci35
20.973745819744906,16.30489582305681,11.896608737019987,8.181508500446471,6.486370720931246,8.181508500445144,19.937104188499447,14.952829992691518,9.96855421004084,4.984277369493817,0.0,4.984277369491644,20.95767088007589,16.293264790498007,11.889524306083294,8.178933520983966,6.486370720933368,8.178933520982643,23.771948796736446,19.78635100339428,16.355287982820364,13.895786385691194,12.97274144186603,13.895786385690416,27.841208056655457,24.52905930277112,21.858088740019483,20.085736185270473,19.45911216279869,20.085736185269937,32.70024339504164,29.933186771224083,27.788533306411423,26.418302557568076,25.94548288373135,26.418302557567667
25.761878490924637,20.973745819744906,16.30489582305681,11.896608737018164,8.181508500445144,6.486370720931246,24.9213762685143,19.937104188499447,14.952829992691518,9.968554210038668,4.984277369491644,0.0,25.74142940728745,20.95767088007589,16.293264790498007,11.889524306081473,8.178933520982643,6.486370720933368,28.076911543499314,23.771948796736446,19.78635100339428,16.355287982819046,13.895786385690416,12.97274144186603,31.59351700570389,27.841208056655457,24.52905930277112,21.85808874001849,20.085736185269937,19.45911216279869,35.94625505993809,32.70024339504164,29.933186771224083,27.788533306410642,26.418302557567667,25.94548288373135
12.972741441864615,13.897302435012042,16.360439718500274,19.795931584999447,23.786124544524593,28.09566433725389,6.486370720933368,8.178933520982643,11.889524306079652,16.29326479049601,20.95767088007589,25.74142940728745,0.0,4.980048717799286,9.960096905808102,14.940144034237564,19.920189573293253,24.900232993178992,6.486370720932661,8.176356770790223,11.882433009592091,16.281621111232475,20.941577605397278,25.720956438370948,12.972741441865322,13.894269609281935,16.350132714687305,19.776762229218512,23.757759334968135,28.05813926296801,19.459112162797982,20.084686679859818,21.854230873090362,24.52132375194113,27.829091265827703,31.576832322141847
13.897302435012042,12.972741441864615,13.897302435012042,16.3604397185016,19.795931585001092,23.786124544524593,8.178933520982643,6.486370720933368,8.178933520982643,11.889524306081473,16.293264790498007,20.95767088007589,4.980048717799286,0.0,4.980048717799286,9.960096905810275,14.940144034239736,19.920189573293253,8.176356770790223,6.486370720932661,8.176356770790223,11.88243300959391,16.281621111234465,20.941577605397278,13.894269609281935,12.972741441865322,13.894269609281935,16.350132714688623,19.77676222922015,23.757759334968135,20.084686679859818,19.459112162797982,20.084686679859818,21.85423087309135,24.521323751942447,27.829091265827703
16.360439718500274,13.897302435012042,12.972741441864615,13.897302435012822,16.360439718502924,19.795931585001092,11.889524306079652,8.178933520982643,6.486370720933368,8.178933520983966,11.889524306083294,16.293264790498007,9.960096905808102,4.980048717799286,0.0,4.980048717801458,9.960096905812446,14.940144034239736,11.882433009592091,8.176356770790223,6.486370720932661,8.176356770791545,11.882433009595728,16.281621111234465,16.350132714687305,13.894269609281935,12.972741441865322,13.894269609282714,16.350132714689945,19.77676222922015,21.854230873090362,20.084686679859818,19.459112162797982,20.084686679860358,21.854230873092334,24.521323751942447
19.795931584999447,16.3604397185016,13.897302435012822,12.972741441864615,13.897302435012822,16.3604397185016,16.29326479049601,11.889524306081473,8.178933520983966,6.486370720933368,8.178933520983966,11.889524306081473,14.940144034237564,9.960096905810275,4.980048717801458,0.0,4.980048717801458,9.960096905810275,16.281621111232475,11.88243300959391,8.176356770791545,6.486370720932661,8.176356770791545,11.88243300959391,19.776762229218512,16.350132714688623,13.894269609282714,12.972741441865322,13.894269609282714,16.350132714688623,24.52132375194113,21.85423087309135,20.084686679860358,19.459112162797982,20.084686679860358,21.85423087309135
23.786124544524593,19.795931585001092,16.360439718502924,13.897302435012822,12.972741441864615,13.897302435012042,20.95767088007589,16.293264790498007,11.889524306083294,8.178933520983966,6.486370720933368,8.178933520982643,19.920189573293253,14.940144034239736,9.960096905812446,4.980048717801458,0.0,4.980048717799286,20.941577605397278,16.281621111234465,11.882433009595728,8.176356770791545,6.486370720932661,8.176356770790223,23.757759334968135,19.77676222922015,16.350132714689945,13.894269609282714,12.972741441865322,13.894269609281935,27.829091265827703,24.521323751942447,21.854230873092334,20.084686679860358,19.459112162797982,20.084686679859818
28.09566433725389,23.786124544524593,19.795931585001092,16.3604397185016,13.897302435012042,12.972741441864615,25.74142940728745,20.95767088007589,16.293264790498007,11.889524306081473,8.178933520982643,6.486370720933368,24.900232993178992,19.920189573293253,14.940144034239736,9.960096905810275,4.980048717799286,0.0,25.720956438370948,20.941577605397278,16.281621111234465,11.88243300959391,8.176356770790223,6.486370720932661,28.05813926296801,23.757759334968135,19.77676222922015,16.350132714688623,13.894269609281935,12.972741441865322,31.576832322141847,27.829091265827703,24.521323751942447,21.85423087309135,20.084686679859818,19.459112162797982
19.459112162797275,20.086785249507926,21.861944506306166,24.536789568450544,27.853315118680825,31.610186745281073,12.97274144186603,13.895786385690416,16.35528798281772,19.78635100339264,23.771948796736446,28.076911543499314,6.486370720932661,8.176356770790223,11.882433009592091,16.281621111232475,20.941577605397278,25.720956438370948,0.0,4.975814904061137,9.951629277490396,14.927442589657478,19.90325430992656,24.879063907660065,6.486370720932661,8.173778258884774,11.875334864684557,16.26996480644226,20.925466020209818,25.70045961208125,12.972741441865322,13.892752111840958,16.344973932153618,19.767165290342383,23.74355619351913,28.039347534433798
20.086785249507926,19.459112162797275,20.086785249507926,21.861944506307154,24.536789568451866,27.853315118680825,13.895786385690416,12.97274144186603,13.895786385690416,16.355287982819046,19.78635100339428,23.771948796736446,8.176356770790223,6.486370720932661,8.176356770790223,11.88243300959391,16.281621111234465,20.941577605397278,4.975814904061137,0.0,4.975814904061137,9.951629277492566,14.927442589659648,19.90325430992656,8.173778258884774,6.486370720932661,8.173778258884774,11.875334864686376,16.26996480644425,20.925466020209818,13.892752111840958,12.972741441865322,13.892752111840958,16.344973932154936,19.767165290344025,23.74355619351913
21.861944506306166,20.086785249507926,19.459112162797275,20.086785249508463,21.861944506308145,24.536789568451866,16.35528798281772,13.895786385690416,12.97274144186603,13.895786385691194,16.355287982820364,19.78635100339428,11.882433009592091,8.176356770790223,6.486370720932661,8.176356770791545,11.882433009595728,16.281621111234465,9.951629277490396,4.975814904061137,0.0,4.9758149040633075,9.951629277494737,14.927442589659648,11.875334864684557,8.173778258884774,6.486370720932661,8.173778258886093,11.875334864688194,16.26996480644425,16.344973932153618,13.892752111840958,12.972741441865322,13.892752111841736,16.344973932156257,19.767165290344025
24.536789568450544,21.861944506307154,20.086785249508463,19.459112162797275,20.086785249508463,21.861944506307154,19.78635100339264,16.355287982819046,13.895786385691194,12.97274144186603,13.895786385691194,16.355287982819046,16.281621111232475,11.88243300959391,8.176356770791545,6.486370720932661,8.176356770791545,11.88243300959391,14.927442589657478,9.951629277492566,4.9758149040633075,0.0,4.9758149040633075,9.951629277492566,16.26996480644226,11.875334864686376,8.173778258886093,6.486370720932661,8.173778258886093,11.875334864686376,19.767165290342383,16.344973932154936,13.892752111841736,12.972741441865322,13.892752111841736,16.344973932154936
27.853315118680825,24.536789568451866,21.861944506308145,20.086785249508463,19.459112162797275,20.086785249507926,23.771948796736446,19.78635100339428,16.355287982820364,13.895786385691194,12.97274144186603,13.895786385690416,20.941577605397278,16.281621111234465,11.882433009595728,8.176356770791545,6.486370720932661,8.176356770790223,19.90325430992656,14.927442589659648,9.951629277494737,4.9758149040633075,0.0,4.975814904061137,20.925466020209818,16.26996480644425,11.875334864688194,8.173778258886093,6.486370720932661,8.173778258884774,23.74355619351913,19.767165290344025,16.344973932156257,13.892752111841736,12.972741441865322,13.892752111840958
31.610186745281073,27.853315118680825,24.536789568451866,21.861944506307154,20.086785249507926,19.459112162797275,28.076911543499314,23.771948796736446,19.78635100339428,16.355287982819046,13.895786385690416,12.97274144186603,25.720956438370948,20.941577605397278,16.281621111234465,11.88243300959391,8.176356770790223,6.486370720932661,24.879063907660065,19.90325430992656,14.927442589659648,9.951629277492566,4.975814904061137,0.0,25.70045961208125,20.925466020209818,16.26996480644425,11.875334864686376,8.173778258884774,6.486370720932661,28.039347534433798,23.74355619351913,19.767165290344025,16.344973932154936,13.892752111840958,12.972741441865322
25.945482883729937,26.419100314200747,27.7915668662979,29.939522922479785,32.71055396151832,35.96090985973514,19.45911216279869,20.085736185269937,21.858088740017504,24.5290593027698,27.841208056655457,31.59351700570389,12.972741441865322,13.894269609281935,16.350132714687305,19.776762229218512,23.757759334968135,28.05813926296801,6.486370720932661,8.173778258884774,11.875334864684557,16.26996480644226,20.925466020209818,25.70045961208125,0.0,4.971575932665736,9.943151333860463,14.914725672114747,19.886298415953636,24.85786903390043,6.486370720932661,8.171197994293987,11.86822988852558,16.258295897350834,20.90933614906493,25.679938956377292
26.419100314200747,25.945482883729937,26.419100314200747,27.791566866298677,29.939522922480865,32.71055396151832,20.085736185269937,19.45911216279869,20.085736185269937,21.85808874001849,24.52905930277112,27.841208056655457,13.894269609281935,12.972741441865322,13.894269609281935,16.350132714688623,19.77676222922015,23.757759334968135,8.173778258884774,6.486370720932661,8.173778258884774,11.875334864686376,16.26996480644425,20.925466020209818,4.971575932665736,0.0,4.971575932665736,9.94315133386263,14.914725672116916,19.886298415953636,8.171197994293987,6.486370720932661,8.171197994293987,11.868229888527397,16.258295897352824,20.90933614906493
27.7915668662979,26.419100314200747,25.945482883729937,26.419100314201156,27.79156686629945,29.939522922480865,21.858088740017504,20.085736185269937,19.45911216279869,20.085736185270473,21.858088740019483,24.52905930277112,16.350132714687305,13.894269609281935,12.972741441865322,13.894269609282714,16.350132714689945,19.77676222922015,11.875334864684557,8.173778258884774,6.486370720932661,8.173778258886093,11.875334864688194,16.26996480644425,9.943151333860463,4.971575932665736,0.0,4.971575932667905,9.9431513338648,14.914725672116916,11.86822988852558,8.171197994293987,6.486370720932661,8.171197994295305,11.86822988852921,16.258295897352824
29.939522922479785,27.791566866298677,26.419100314201156,25.945482883729937,26.419100314201156,27.791566866298677,24.5290593027698,21.85808874001849,20.085736185270473,19.45911216279869,20.085736185270473,21.85808874001849,19.776762229218512,16.350132714688623,13.894269609282714,12.972741441865322,13.894269609282714,16.350132714688623,16.26996480644226,11.875334864686376,8.173778258886093,6.486370720932661,8.173778258886093,11.875334864686376,14.914725672114747,9.94315133386263,4.971575932667905,0.0,4.971575932667905,9.94315133386263,16.258295897350834,11.868229888527397,8.171197994295305,6.486370720932661,8.171197994295305,11.868229888527397
32.71055396151832,29.939522922480865,27.79156686629945,26.419100314201156,25.945482883729937,26.419100314200747,27.841208056655457,24.52905930277112,21.858088740019483,20.085736185270473,19.45911216279869,20.085736185269937,23.757759334968135,19.77676222922015,16.350132714689945,13.894269609282714,12.972741441865322,13.894269609281935,20.925466020209818,16.26996480644425,11.875334864688194,8.173778258886093,6.486370720932661,8.173778258884774,19.886298415953636,14.914725672116916,9.9431513338648,4.971575932667905,0.0,4.971575932665736,20.90933614906493,16.258295897352824,11.86822988852921,8.171197994295305,6.486370720932661,8.171197994293987
35.96090985973514,32.71055396151832,29.939522922480865,27.791566866298677,26.419100314200747,25.945482883729937,31.59351700570389,27.841208056655457,24.52905930277112,21.85808874001849,20.085736185269937,19.45911216279869,28.05813926296801,23.757759334968135,19.77676222922015,16.350132714688623,13.894269609281935,12.972741441865322,25.70045961208125,20.925466020209818,16.26996480644425,11.875334864686376,8.173778258884774,6.486370720932661,24.85786903390043,19.886298415953636,14.914725672116916,9.94315133386263,4.971575932665736,0.0,25.679938956377292,20.90933614906493,16.258295897352824,11.868229888527397,8.171197994293987,6.486370720932661
32.4318536046626,32.81165607259104,33.92556118391813,35.70492793460501,38.05652707425419,40.8817288058584,25.94548288373135,26.418302557567667,27.78853330640987,29.933186771223,32.70024339504164,35.94625505993809,19.459112162797982,20.084686679859818,21.854230873090362,24.52132375194113,27.829091265827703,31.576832322141847,12.972741441865322,13.892752111840958,16.344973932153618,19.767165290342383,23.74355619351913,28.039347534433798,6.486370720932661,8.171197994293987,11.86822988852558,16.258295897350834,20.90933614906493,25.679938956377292,0.0,4.967331808006973,9.93466308370609,14.901993294791074,19.869321908950134,24.836648393869712
32.81165607259104,32.4318536046626,32.81165607259104,33.92556118391877,35.70492793460592,38.05652707425419,26.418302557567667,25.94548288373135,26.418302557567667,27.788533306410642,29.933186771224083,32.70024339504164,20.084686679859818,19.459112162797982,20.084686679859818,21.85423087309135,24.521323751942447,27.829091265827703,13.892752111840958,12.972741441865322,13.892752111840958,16.344973932154936,19.767165290344025,23.74355619351913,8.171197994293987,6.486370720932661,8.171197994293987,11.868229888527397,16.258295897352824,20.90933614906493,4.967331808006973,0.0,4.967331808006973,9.934663083708257,14.901993294793243,19.869321908950134
33.92556118391813,32.81165607259104,32.4318536046626,32.811656072591376,33.9255611839194,35.70492793460592,27.78853330640987,26.418302557567667,25.94548288373135,26.418302557568076,27.788533306411423,29.933186771224083,21.854230873090362,20.084686679859818,19.459112162797982,20.084686679860358,21.854230873092334,24.521323751942447,16.344973932153618,13.892752111840958,12.972741441865322,13.892752111841736,16.344973932156257,19.767165290344025,11.86822988852558,8.171197994293987,6.486370720932661,8.171197994295305,11.86822988852921,16.258295897352824,9.93466308370609,4.967331808006973,0.0,4.967331808009139,9.934663083710422,14.901993294793243
35.70492793460501,33.92556118391877,32.811656072591376,32.4318536046626,32.811656072591376,33.92556118391877,29.933186771223,27.788533306410642,26.418302557568076,25.94548288373135,26.418302557568076,27.788533306410642,24.52132375194113,21.85423087309135,20.084686679860358,19.459112162797982,20.084686679860358,21.85423087309135,19.767165290342383,16.344973932154936,13.892752111841736,12.972741441865322,13.892752111841736,16.344973932154936,16.258295897350834,11.868229888527397,8.171197994295305,6.486370720932661,8.171197994295305,11.868229888527397,14.901993294791074,9.934663083708257,4.967331808009139,0.0,4.967331808009139,9.934663083708257
38.05652707425419,35.70492793460592,33.9255611839194,32.811656072591376,32.4318536046626,32.81165607259104,32.70024339504164,29.933186771224083,27.788533306411423,26.418302557568076,25.94548288373135,26.418302557567667,27.829091265827703,24.521323751942447,21.854230873092334,20.084686679860358,19.459112162797982,20.084686679859818,23.74355619351913,19.767165290344025,16.344973932156257,13.892752111841736,12.972741441865322,13.892752111840958,20.90933614906493,16.258295897352824,11.86822988852921,8.171197994295305,6.486370720932661,8.171197994293987,19.869321908950134,14.901993294793243,9.934663083710422,4.967331808009139,0.0,4.967331808006973
40.8817288058584,38.05652707425419,35.70492793460592,33.92556118391877,32.81165607259104,32.4318536046626,35.94625505993809,32.70024339504164,29.933186771224083,27.788533306410642,26.418302557567667,25.94548288373135,31.576832322141847,27.829091265827703,24.521323751942447,21.85423087309135,20.084686679859818,19.459112162797982,28.039347534433798,23.74355619351913,19.767165290344025,16.344973932154936,13.892752111840958,12.972741441865322,25.679938956377292,20.90933614906493,16.258295897352824,11.868229888527397,8.171197994293987,6.486370720932661,24.836648393869712,19.869321908950134,14.901993294793243,9.934663083708257,4.967331808006973,0.0
