wi0,wi1,wi2,wi3,wi4,wi5,wi6,wi7,wi8,wi9,wi10,wi11,wi12,wi13,wi14,wi15,wi16,wi17,wi18,wi19,wi20,wi21,wi22,wi23,wi24,wi25,wi26,wi27,wi28,wi29,wi30,wi31,wi32,wi33,wi34,wi35,wi36,wi37,wi38,wi39,wi40,wi41,wi42,wi43,wi44,wi45,wi46,wi47,wi48,wi49,wi50,wi51,wi52,wi53,wi54,wi55,wi56,wi57,wi58,wi59,wi60,wi61,wi62,wi63,wi64,wi65,wi66,wi67,wi68,wi69,wi70,wi71,wi72,wi73,wi74,wi75,wi76,wi77,wi78,wi79,wi80,wi81,wi82,wi83,wi84,wi85,wi86,wi87,wi88,wi89,wi90,wi91,wi92,wi93,wi94,wi95,wi96,wi97,wi98,wi99,wi100,wi101,wi102,wi103,wi104,wi105,wi106,wi107,wi108,wi109,wi110,wi111,wi112,wi113,wi114,wi115,wi116,wi117,wi118,wi119,wi120,wi121,wi122,wi123,wi124,wi125,wi126,wi127,wi128,wi129,wi130,wi131,wi132,wi133,wi134,wi135,wi136,wi137,wi138,wi139,wi140,wi141,wi142,wi143,wi144,wi145,wi146,wi147,wi148,wi149,wi150,wi151,wi152,wi153,wi154,wi155,wi156,wi157,wi158,wi159,wi160,wi161,wi162,wi163,wi164,wi165,wi166,wi167,wi168,wi169,wi170,wi171,wi172,wi173,wi174,wi175,wi176,wi177,wi178,wi179,wi180,wi181,wi182,wi183,wi184,wi185,wi186,wi187,wi188,wi189,wi190,wi191,wi192,wi193,wi194,wi195,wi196,wi197,wi198,wi199,wi200,wi201,wi202,wi203,wi204,wi205,wi206,wi207,wi208,wi209,wi210,wi211,wi212,wi213,wi214,wi215,wi216,wi217,wi218,wi219,wi220,wi221,wi222,wi223,wi224,wi225,wi226,wi227,wi228,wi229,wi230,wi231,wi232,wi233,wi234,wi235,wi236,wi237,wi238,wi239,wi240,wi241,wi242,wi243,wi244,wi245,wi246,wi247,wi248,wi249,wi250,wi251,wi252,wi253,wi254,wi255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,6.0,8.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,4.0,6.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0,5.0,30.0,7.0,0.0,3.0,8.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,50.0,8.0,5.0,15.0,4.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,17.0,6.0,15.0,32.0,21.0,32.0,16.0,7.0,6.0,2.0,2.0,1.0,0.0,1.0,4.0,9.0,12.0,7.0,7.0,24.0,20.0,23.0,28.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,7.0,7.0,11.0,1.0,3.0,5.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,9.0,17.0,8.0,0.0,7.0,5.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,3.0,9.0,2.0,13.0,2.0,7.0,7.0,6.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,40.0,5.0,0.0,3.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,7.0,4.0,4.0,2.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,12.0,22.0,13.0,23.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,11.0,6.0,27.0,15.0,21.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,7.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,5.0,5.0,3.0,6.0,2.0,5.0,3.0,0.0,2.0,3.0,0.0,2.0,12.0,2.0,12.0,10.0,4.0,6.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,39.0,5.0,2.0,3.0,11.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,10.0,13.0,8.0,8.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,21.0,39.0,22.0,44.0,7.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,19.0,3.0,20.0,16.0,19.0,11.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,7.0,8.0,5.0,1.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,8.0,1.0,4.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,21.0,6.0,16.0,6.0,3.0,21.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,11.0,7.0,12.0,2.0,5.0,1.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,11.0,1.0,2.0,2.0,5.0,4.0,3.0,12.0,14.0,4.0,5.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,96.0,22.0,6.0,8.0,15.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,21.0,25.0,17.0,9.0,11.0,10.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,23.0,38.0,107.0,63.0,122.0,16.0,24.0,6.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,13.0,35.0,27.0,43.0,49.0,53.0,37.0,6.0,4.0,6.0,1.0,3.0,0.0,0.0,5.0,4.0,16.0,10.0,7.0,4.0,7.0,7.0,6.0,8.0,0.0,3.0,0.0,3.0,0.0,7.0,2.0,19.0,31.0,10.0,6.0,10.0,12.0,15.0,12.0,4.0,10.0,0.0,0.0,5.0,1.0,2.0,35.0,8.0,36.0,19.0,10.0,24.0,8.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,12.0,4.0,6.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,9.0,6.0,4.0,0.0,1.0,10.0,4.0,0.0,0.0,2.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,10.0,9.0,2.0,5.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,9.0,5.0,7.0,10.0,4.0,9.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,9.0,0.0,0.0,0.0,6.0,61.0,7.0,3.0,13.0,7.0,5.0,11.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,5.0,20.0,9.0,3.0,9.0,11.0,1.0,0.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,86.0,47.0,57.0,14.0,19.0,1.0,3.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,44.0,33.0,33.0,28.0,5.0,2.0,11.0,0.0,5.0,3.0,6.0,10.0,0.0,10.0,9.0,8.0,8.0,8.0,7.0,4.0,1.0,3.0,0.0,0.0,5.0,2.0,4.0,5.0,32.0,31.0,26.0,17.0,12.0,11.0,8.0,1.0,3.0,5.0,2.0,0.0,8.0,0.0,1.0,28.0,10.0,25.0,18.0,9.0,17.0,5.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,9.0,6.0,5.0,6.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,12.0,51.0,19.0,5.0,4.0,1.0,1.0,3.0,8.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,7.0,12.0,12.0,4.0,8.0,27.0,21.0,17.0,3.0,2.0,1.0,0.0,0.0,2.0,4.0,6.0,6.0,3.0,0.0,1.0,128.0,23.0,7.0,28.0,21.0,6.0,30.0,1.0,5.0,3.0,4.0,9.0,0.0,1.0,9.0,1.0,0.0,49.0,37.0,17.0,22.0,21.0,6.0,1.0,4.0,21.0,15.0,3.0,2.0,2.0,0.0,4.0,6.0,159.0,154.0,275.0,52.0,48.0,25.0,17.0,16.0,20.0,3.0,3.0,1.0,1.0,3.0,2.0,15.0,112.0,99.0,94.0,91.0,12.0,10.0,10.0,8.0,9.0,5.0,0.0,22.0,5.0,9.0,30.0,29.0,21.0,25.0,18.0,16.0,9.0,2.0,0.0,3.0,1.0,2.0,2.0,7.0,30.0,53.0,38.0,18.0,19.0,20.0,22.0,5.0,16.0,21.0,1.0,0.0,5.0,0.0,0.0,72.0,24.0,63.0,35.0,10.0,62.0,22.0,10.0,6.0,10.0,4.0,2.0,0.0,1.0,0.0,9.0,1.0,20.0,7.0,6.0,3.0,6.0,0.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,4.0,9.0,18.0,18.0,17.0,1.0,0.0,12.0,6.0,0.0,4.0,3.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,9.0,10.0,12.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,4.0,5.0,2.0,5.0,6.0,12.0,8.0,7.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,4.0,12.0,8.0,0.0,0.0,25.0,10.0,4.0,9.0,5.0,2.0,10.0,0.0,0.0,3.0,3.0,9.0,14.0,1.0,5.0,1.0,0.0,0.0,10.0,11.0,11.0,28.0,2.0,0.0,2.0,17.0,11.0,13.0,41.0,0.0,0.0,0.0,3.0,1.0,12.0,157.0,38.0,30.0,12.0,2.0,2.0,9.0,1.0,10.0,17.0,3.0,1.0,0.0,1.0,4.0,15.0,53.0,46.0,8.0,8.0,15.0,3.0,1.0,1.0,0.0,10.0,13.0,6.0,6.0,4.0,10.0,31.0,15.0,10.0,8.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,16.0,32.0,21.0,13.0,17.0,19.0,16.0,13.0,8.0,14.0,0.0,1.0,2.0,0.0,0.0,29.0,13.0,41.0,26.0,13.0,41.0,22.0,4.0,6.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,5.0,2.0,5.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,4.0,5.0,7.0,5.0,4.0,0.0,8.0,5.0,0.0,2.0,4.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,4.0,12.0,3.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,23.0,5.0,0.0,4.0,5.0,3.0,5.0,0.0,3.0,1.0,2.0,7.0,10.0,16.0,8.0,14.0,1.0,0.0,6.0,7.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,5.0,4.0,20.0,9.0,22.0,29.0,12.0,20.0,2.0,4.0,0.0,0.0,0.0,3.0,6.0,4.0,11.0,22.0,7.0,0.0,3.0,2.0,7.0,47.0,29.0,7.0,23.0,7.0,3.0,1.0,4.0,14.0,8.0,26.0,8.0,0.0,1.0,2.0,3.0,16.0,38.0,42.0,7.0,2.0,1.0,14.0,8.0,12.0,67.0,11.0,1.0,2.0,4.0,3.0,3.0,13.0,67.0,57.0,21.0,6.0,3.0,8.0,0.0,7.0,26.0,40.0,10.0,0.0,0.0,3.0,4.0,119.0,137.0,9.0,14.0,25.0,1.0,7.0,5.0,3.0,23.0,32.0,50.0,25.0,9.0,7.0,28.0,31.0,28.0,9.0,1.0,0.0,2.0,3.0,8.0,2.0,8.0,29.0,69.0,43.0,11.0,26.0,24.0,28.0,13.0,17.0,27.0,0.0,0.0,7.0,0.0,0.0,93.0,34.0,97.0,39.0,25.0,93.0,37.0,11.0,20.0,15.0,9.0,0.0,0.0,0.0,0.0,3.0,8.0,14.0,9.0,10.0,8.0,10.0,2.0,3.0,7.0,0.0,4.0,5.0,2.0,0.0,2.0,5.0,9.0,24.0,24.0,20.0,5.0,0.0,20.0,7.0,0.0,0.0,4.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,33.0,2.0,2.0,2.0,1.0,2.0,5.0,9.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,4.0,15.0,7.0,5.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,15.0,21.0,17.0,3.0,7.0,1.0,8.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,6.0,11.0,21.0,11.0,9.0,25.0,10.0,18.0,2.0,4.0,1.0,1.0,0.0,1.0,4.0,2.0,11.0,27.0,3.0,2.0,0.0,1.0,0.0,13.0,33.0,6.0,34.0,1.0,1.0,0.0,3.0,4.0,14.0,25.0,304.0,0.0,1.0,0.0,0.0,0.0,21.0,25.0,7.0,0.0,0.0,14.0,7.0,5.0,33.0,12.0,37.0,1.0,2.0,5.0,3.0,8.0,14.0,46.0,16.0,6.0,5.0,5.0,1.0,8.0,21.0,35.0,131.0,13.0,0.0,3.0,3.0,13.0,85.0,14.0,12.0,16.0,4.0,3.0,1.0,0.0,13.0,23.0,40.0,44.0,23.0,11.0,7.0,35.0,20.0,6.0,7.0,0.0,5.0,0.0,3.0,0.0,15.0,24.0,55.0,29.0,25.0,35.0,20.0,24.0,12.0,16.0,24.0,0.0,0.0,7.0,0.0,1.0,150.0,39.0,136.0,54.0,12.0,250.0,30.0,17.0,6.0,21.0,8.0,5.0,0.0,1.0,1.0,2.0,5.0,54.0,9.0,7.0,4.0,9.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,11.0,7.0,11.0,8.0,0.0,9.0,4.0,0.0,2.0,3.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,22.0,5.0,5.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,40.0,1.0,0.0,0.0,0.0,4.0,20.0,12.0,0.0,0.0,0.0,4.0,0.0,14.0,1.0,7.0,17.0,2.0,0.0,4.0,6.0,11.0,8.0,1.0,1.0,1.0,0.0,21.0,30.0,23.0,12.0,10.0,2.0,4.0,16.0,20.0,5.0,7.0,3.0,5.0,4.0,1.0,0.0,5.0,15.0,36.0,12.0,35.0,64.0,29.0,36.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,9.0,8.0,31.0,9.0,19.0,335.0,2.0,1.0,3.0,41.0,19.0,73.0,10.0,1.0,1.0,5.0,11.0,24.0,44.0,579.0,10.0,0.0,2.0,1.0,0.0,5.0,58.0,9.0,2.0,2.0,21.0,16.0,22.0,83.0,25.0,99.0,5.0,3.0,4.0,6.0,10.0,6.0,52.0,51.0,15.0,11.0,21.0,1.0,12.0,45.0,47.0,145.0,53.0,3.0,3.0,2.0,5.0,8.0,25.0,31.0,41.0,7.0,1.0,2.0,0.0,51.0,35.0,56.0,55.0,49.0,10.0,9.0,24.0,36.0,11.0,7.0,1.0,3.0,3.0,6.0,1.0,23.0,30.0,81.0,56.0,30.0,54.0,58.0,58.0,30.0,35.0,62.0,2.0,0.0,12.0,0.0,5.0,202.0,60.0,178.0,65.0,20.0,264.0,61.0,49.0,31.0,35.0,7.0,2.0,0.0,0.0,0.0,5.0,4.0,40.0,12.0,16.0,12.0,8.0,4.0,11.0,9.0,2.0,4.0,2.0,4.0,2.0,2.0,10.0,4.0,27.0,23.0,29.0,4.0,0.0,26.0,19.0,0.0,3.0,8.0,0.0,3.0
0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,2.0,12.0,6.0,5.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,8.0,1.0,7.0,34.0,1.0,3.0,0.0,1.0,6.0,13.0,17.0,1.0,0.0,0.0,2.0,0.0,28.0,3.0,4.0,18.0,3.0,1.0,3.0,6.0,6.0,5.0,4.0,2.0,1.0,1.0,21.0,50.0,30.0,8.0,9.0,1.0,6.0,8.0,14.0,4.0,10.0,2.0,7.0,2.0,2.0,3.0,9.0,14.0,28.0,10.0,31.0,53.0,14.0,35.0,10.0,4.0,1.0,1.0,5.0,1.0,4.0,8.0,15.0,25.0,13.0,12.0,311.0,9.0,2.0,2.0,11.0,8.0,47.0,5.0,5.0,1.0,4.0,3.0,23.0,44.0,447.0,41.0,14.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,3.0,23.0,9.0,20.0,84.0,22.0,57.0,93.0,12.0,5.0,12.0,7.0,4.0,4.0,19.0,22.0,16.0,22.0,5.0,8.0,39.0,51.0,91.0,127.0,44.0,26.0,6.0,3.0,6.0,9.0,24.0,37.0,14.0,12.0,7.0,4.0,21.0,28.0,62.0,42.0,71.0,26.0,23.0,15.0,47.0,13.0,13.0,2.0,6.0,0.0,5.0,3.0,2.0,29.0,65.0,72.0,33.0,41.0,53.0,70.0,18.0,31.0,45.0,2.0,0.0,8.0,0.0,0.0,86.0,24.0,88.0,64.0,22.0,75.0,59.0,41.0,32.0,29.0,17.0,2.0,0.0,0.0,1.0,2.0,5.0,19.0,16.0,20.0,12.0,12.0,6.0,9.0,11.0,9.0,4.0,7.0,3.0,1.0,0.0,5.0,11.0,28.0,36.0,24.0,5.0,6.0,34.0,24.0,0.0,3.0,8.0,0.0,2.0
